scenario_id,method,action,candidate_id,sample,time,ax,ay,az,record_basis
required09_test_000,adaptive_rollout_adp,3,cand_0070,13,342.0,0.0018574016945885855,0.0017798621434683014,0.000794469567128182,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,14,345.0,0.000547209895998313,0.0008134060753172913,0.000285646086685987,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,15,348.0,-0.0007694932702858864,-0.0001441340401770843,-0.0002231806843715576,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,16,351.0,-0.00209269263597063,-0.001092714053989478,-0.0007320048844091575,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,17,354.0,-0.003422372957926924,-0.0020322899203140416,-0.0012408206518211397,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,18,357.0,-0.004758518918365795,-0.002962817697071847,-0.0017496221250989704,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,19,360.0,-0.006101115125014736,-0.003884253546417082,-0.0022584034428987845,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,20,363.0,-0.007450146111295034,-0.004796553735242059,-0.002767158744108905,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,21,366.0,-0.008805596336499919,-0.005699674635681017,-0.0032758821679173674,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,22,369.0,-0.010167450185973622,-0.006593572725612715,-0.0037845678538794255,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,23,372.0,-0.01153569197129124,-0.007478204589161792,-0.004293209941985075,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,24,375.0,-0.01291030593043946,-0.008353526917198928,-0.004801802572726552,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,25,378.0,-0.01429127622799814,-0.009219496507839748,-0.005310339887165836,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,26,381.0,-0.01567858695532274,-0.010076070266942514,-0.005818816027002148,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,27,384.0,-0.017072222130727573,-0.010923205208604563,-0.006327225134639432,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,28,387.0,-0.018472165699669925,-0.011760858455657485,-0.0068355613532538355,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,29,390.0,-0.019878401534935006,-0.01258898724016109,-0.007343818826861184,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,30,393.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,31,396.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,32,399.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,33,402.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,34,405.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,35,408.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,36,411.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
