method,sequence,candidate_id,viewpoint_x,viewpoint_y,viewpoint_z,new_target_count,cumulative_coverage,score,transfer_delta_v,transfer_min_clearance,transfer_tracking_error,transfer_dynamic_cost,coverage_gain_area,coverage_per_delta_v,transfer_feasible
safe_coverage_greedy,5,cand_0190,30.55446961693741,46.61339130762494,-50.223434991891416,13,0.7111111111111111,72.22222222222223,0.647931365390563,14.828631821602688,41.071505407646264,10.632527800329143,1253.5953752130954,1934.765689970029,True
safe_coverage_greedy,6,cand_0074,-4.818935807347298,46.57622737587931,32.072407798875275,12,0.7777777777777778,66.66666666666667,0.9158548989586162,28.010066566485317,66.40720036244713,16.532570560033562,1157.164961735165,1263.4806704107095,True
safe_coverage_greedy,7,cand_0000,-33.54224661460412,-30.38154565087348,10.206137039557655,11,0.8388888888888889,61.11111111111111,0.9558810668704483,4.088551147429953,69.32778947604383,17.25840744004013,1060.7345482572346,1109.6930204194505,True
safe_coverage_greedy,8,cand_0172,-2.0092275052921993,49.160882742403736,-16.202571939989912,4,0.8611111111111112,22.22222222222222,0.9695885085876519,1.3069161690440825,47.75542983698685,13.443919913595892,385.72165391172166,397.8199519645524,True
safe_coverage_greedy,9,cand_0119,37.97997859862793,-17.372210785214445,48.240690879989316,6,0.8944444444444445,33.333333333333336,0.9698373580703596,6.244818971014363,70.6877011905437,17.572973004649665,578.5824808675825,596.5768136822046,True
safe_coverage_greedy,10,cand_0162,5.20494117842263,-29.399625542958884,35.7544967543118,4,0.9166666666666666,22.22222222222222,0.553134505688767,2.2921053338043214,30.13507950036916,8.189986838510283,385.72165391172166,697.3378987293847,True
safe_coverage_greedy,11,cand_0284,33.4802583657718,-28.13907511581333,-26.150632941007476,4,0.9388888888888889,22.22222222222222,0.7308103057851744,15.053723610870993,50.582024563548934,12.758815950364681,385.72165391172166,527.7999651322742,True
safe_coverage_greedy,12,cand_0008,-51.787877022841826,-1.4044143565969915,-17.05370694269198,3,0.9555555555555556,16.666666666666668,0.9282810013118192,7.912147612049997,66.42321187697638,16.597583144414845,289.29124043379124,311.6418843270232,True
safe_coverage_greedy,13,cand_0037,11.361662352088535,0.8060565387497054,49.158967421966125,1,0.9611111111111111,5.555555555555555,0.9710739558260395,2.082748334219496,58.75847546956299,15.431895363651535,96.43041347793041,99.30285216629287,True
safe_coverage_greedy,14,cand_0084,-25.008296478538423,46.57706456979709,41.47837568055363,2,0.9722222222222222,11.11111111111111,0.7355328816152196,1.6984686521274117,46.370691121510326,12.024388809947956,192.86082695586083,262.2055815266086,True
safe_coverage_greedy,15,cand_0167,4.473361809393174,8.753557571434099,-48.78587491810179,1,0.9777777777777777,5.555555555555555,0.989032087981615,8.926552664836946,74.10887449639414,18.28475784925902,96.43041347793041,97.49978251435958,True
safe_coverage_greedy,16,cand_0169,38.61647059557292,5.48853187489735,-16.981686504212238,1,0.9833333333333333,5.555555555555555,0.6806727681662373,8.236051159663809,37.91868084216184,10.228726392420317,96.43041347793041,141.66926897592543,True
distance_greedy,0,cand_0028,0.5844032543796546,-39.245814627689164,0.8230451321140115,15,0.08333333333333333,25.230594254186524,0.1136559449784915,23.793627802224808,7.6151527844180515,1.939007226087707,1446.4562021689562,12726.621580971296,True
distance_greedy,1,cand_0335,4.1671993797754965,-0.254849450608073,38.50782950990675,17,0.17777777777777778,-2.2443125121162026,0.5811830164017512,18.154715523148276,39.913820405877125,10.090402755066638,1639.317029124817,2820.6554267091924,True
distance_greedy,2,cand_0074,-4.818935807347298,46.57622737587931,32.072407798875275,23,0.3055555555555556,-2.370678344714129,0.569945029465457,9.75954277232145,49.43168012379612,11.747427569610586,2217.8995099923995,3891.4270593298,True
distance_greedy,3,cand_0098,13.512606841921807,48.02987937129974,48.498963894840486,13,0.37777777777777777,-2.8964368290179365,0.3586120986424329,20.084032623758347,27.78991947285463,6.795245998325997,1253.5953752130954,3495.686230215668,True
distance_greedy,4,cand_0308,35.755323414717424,34.49044165648442,4.498457471144148,14,0.45555555555555555,-4.97852139918491,0.5622382848517637,33.82645920320135,35.72312768991368,9.24135440844328,1350.0257886910258,2401.1630389897146,True
distance_greedy,5,cand_0262,4.873724918775352,49.79132385068917,-38.62367541313248,24,0.5888888888888889,1.1013068266895374,0.622092678130666,29.179608353526802,49.63871646023006,12.04543235349474,2314.32992347033,3720.2333427628314,True
distance_greedy,6,cand_0334,5.8899579990705435,17.100434236679217,-41.0055803164055,17,0.6833333333333333,4.766889813067699,0.46274032826475653,31.05117506305522,29.701997135619607,7.660061125735312,1639.317029124817,3542.6284008401426,True
distance_greedy,7,cand_0242,30.85118206313429,46.61557093919158,-33.79687488906741,9,0.7333333333333333,-2.1412966180851356,0.4671394987182505,31.297340048194364,22.364308107956813,6.361272953023478,867.8737213013737,1857.8470107594587,True
distance_greedy,8,cand_0231,19.321627589464185,38.61473223341268,-39.75471412615705,1,0.7388888888888889,-3.762983080823619,0.20282524172672267,40.84587257857962,5.667761998899024,2.034323368435438,96.43041347793041,475.4359598291828,True
distance_greedy,9,cand_0232,19.321627589464185,46.614732189067794,-39.75387179714283,1,0.7444444444444445,-4.797454663349809,0.09407622943241697,44.527124696368894,6.482609940466493,1.6372509364460537,96.43041347793041,1025.02421769789,True
distance_greedy,10,cand_0187,11.818952361345291,38.61339268533293,-50.222602492065,1,0.75,-9.765341125579361,0.17545738629411117,48.544344809078154,11.287497925973462,2.909036558145779,96.43041347793041,549.5944942225944,True
distance_greedy,11,cand_0212,-6.504154582846726,48.06838415390501,-50.223446252734206,5,0.7777777777777778,-7.960475301380331,0.23666783180523607,51.28797536416429,17.591980559319083,4.349895659703615,482.1520673896521,2037.252226937353,True
distance_greedy,12,cand_0344,-2.149501039681054,34.3330217735885,-33.93897713792997,1,0.7833333333333333,-12.579356481498888,0.26941017688104835,46.43563645482188,14.008812729777844,3.8686371757652536,96.43041347793041,357.93159187340933,True
distance_greedy,13,cand_0167,4.473361809393174,8.753557571434099,-48.78587491810179,3,0.8,-19.110819126027145,0.35736052330822776,39.07599020480107,24.16334352090339,6.136204450303748,289.29124043379124,809.5220976164568,True
distance_greedy,14,cand_0019,-14.216049847602841,6.397601176745031,-43.21656936661873,3,0.8166666666666667,-11.661211165437905,0.24519531456588675,35.310782577592434,16.514529116552126,4.198591813808816,289.29124043379124,1179.8400020244082,True
distance_greedy,15,cand_0022,-24.98787832630346,4.123517627069733,-32.37328951367099,4,0.8388888888888889,-9.837385217612557,0.19090709430016078,31.36353566763681,16.814416654461517,3.981130469303877,385.72165391172166,2020.4678895026102,True
distance_greedy,16,cand_0265,-27.734549719797347,-13.386988360385955,-33.06360141524905,1,0.8444444444444444,-17.245144232057616,0.23497654531417597,30.836763677961542,17.64637674625624,4.351230540897003,96.43041347793041,410.3831441942339,True
distance_greedy,17,cand_0332,-37.1911008573381,-8.99871238387806,-11.637565621516437,2,0.8555555555555555,-17.439150613817432,0.28367848948623303,18.878526657613268,20.073323584753297,5.031590692686758,192.86082695586083,679.8570709578613,True
distance_greedy,18,cand_0263,4.979320015981793,-30.101111456751134,-36.64389412442733,3,0.8722222222222222,-29.653427681041695,0.5927139277172366,18.24359661434167,36.78854663918083,9.585508033638732,289.29124043379124,488.0790325747198,True
distance_greedy,19,cand_0283,28.210721784438775,-22.119774141623378,-26.150622506130198,1,0.8777777777777778,-31.82265665939692,0.37982705239006304,25.5680184352309,30.457035930314234,7.3814017294068766,96.43041347793041,253.8797931088418,True
distance_greedy,20,cand_0301,31.447343147235877,-18.75684093964162,-2.827508951425552,3,0.8944444444444445,-19.877743344471074,0.3209731613226392,20.134891036542246,23.833441496173837,5.894885275924486,289.29124043379124,901.2941743842514,True
distance_greedy,21,cand_0302,37.29719251560189,-24.21387881448065,-2.827508951425552,1,0.9,-12.865570265383994,0.1415026971268496,19.06447305454877,12.986079949598116,3.045007876561909,96.43041347793041,681.4740314913271,True
distance_greedy,22,cand_0158,34.80264919142245,-26.932138765148977,17.295700132186067,4,0.9222222222222223,-11.311813808361958,0.24124201316307514,19.270898108556572,18.50095406295648,4.536381797147542,385.72165391172166,1598.8991670823978,True
distance_greedy,23,cand_0324,52.450897114026844,-27.13118062987147,-4.318878331188337,1,0.9277777777777778,-15.106032725403612,0.3322657215122682,21.54797716244767,16.766877884392326,4.67936662675196,96.43041347793041,290.22076980748653,True
distance_greedy,24,cand_0136,45.70576859626182,-11.52524220831843,31.813721663173087,4,0.95,-18.245241696983353,0.457252217801319,17.28022260227325,26.696050692989612,7.091550213744725,385.72165391172166,843.5643150435671,True
distance_greedy,25,cand_0120,45.71424100948422,-19.417005345549722,48.240283401359626,1,0.9555555555555556,-23.04370147915348,0.24086174083356707,16.774311980376442,22.46694971173817,5.248359652280706,96.43041347793041,400.35587696164174,True
distance_greedy,26,cand_0125,19.442672242485155,-15.449789767472712,62.59325511603983,2,0.9666666666666667,-26.480199086929098,0.35725034246125104,23.521454439114663,28.393651237537078,6.897108935062929,192.86082695586083,539.84784346786,True
distance_greedy,27,cand_0038,13.092921630569084,0.836278279231365,56.969334119956514,1,0.9722222222222222,-19.068661656828276,0.24188816517553124,34.519331700046365,18.936535945264822,4.618017296025324,96.43041347793041,398.65701328526615,True
distance_greedy,28,cand_0049,-7.045264923198928,5.883516855980156,50.12560193454411,1,0.9777777777777777,-22.932590535071906,0.2738594662341287,32.66079458434449,22.805894685048862,5.474358374479438,96.43041347793041,352.11641505022817,True
distance_greedy,29,cand_0101,-32.498044955730066,4.764090804067137,56.18482602297312,1,0.9833333333333333,-28.686172543712896,0.3281006288594379,32.658687783167714,27.990084662642342,6.678718383572811,96.43041347793041,293.9049943706213,True
fuel_greedy,0,cand_0162,5.20494117842263,-29.399625542958884,35.7544967543118,21,0.11666666666666667,16.10998187651212,0.29870940802616025,23.797331165872585,20.276131629699808,5.1432507334767665,2025.0386830365387,6779.293281781037,True
fuel_greedy,1,cand_0108,-5.0987407723577105,46.57470631682915,50.22344983842683,24,0.25,5.62939702002587,0.7877265213719049,17.55431056249559,66.72732231622753,15.94955062378048,2314.32992347033,2937.9865482244927,True
fuel_greedy,2,cand_0049,-7.045264923198928,5.883516855980156,50.12560193454411,14,0.3277777777777778,6.032041841124983,0.5636516347888999,21.320908861721392,10.882605515906487,4.7771271668076665,1350.0257886910258,2395.142150517563,True
fuel_greedy,3,cand_0262,4.873724918775352,49.79132385068917,-38.62367541313248,24,0.46111111111111114,1.8748656117663796,0.9202230220256669,15.929409223049355,79.39119164360635,18.891529605977475,2314.32992347033,2514.9663375904747,True
fuel_greedy,4,cand_0179,-3.955595074113498,4.777135400934392,-50.10778702484613,21,0.5777777777777777,6.982190993795563,0.6787728948047677,14.961164412123743,45.65547874847348,11.611850648749064,2025.0386830365387,2983.3817739864103,True
fuel_greedy,5,cand_0309,52.011079627956526,0.13432077182919241,2.826866960760392,19,0.6833333333333333,1.2525388309900993,0.8405657791837701,13.550421555319238,53.93767581032153,13.911610541776726,1832.1778560806779,2179.6959874571758,True
fuel_greedy,6,cand_0281,38.067537059700825,5.69386992409271,-26.769762533884343,6,0.7166666666666667,-1.9458916679924214,0.4722738730492982,11.653004987372197,13.338160746459424,4.762238299609187,578.5824808675825,1225.0994896920486,True
fuel_greedy,7,cand_0267,37.43485481917858,5.347916386425495,-36.458735735416404,1,0.7222222222222222,-2.4892974067682943,0.1289828646563736,16.71606987259495,11.964322751267835,2.798492418510078,96.43041347793041,747.62189330213,True
fuel_greedy,8,cand_0239,23.645209795236582,38.61557120501064,-39.75472009349183,3,0.7388888888888889,-6.685840175589892,0.41438421572552,25.727471191432777,28.11862992510631,7.1332744651467355,289.29124043379124,698.1232138084432,True
fuel_greedy,9,cand_0240,23.645209795236582,46.615571160882524,-39.75387982575019,1,0.7444444444444445,-3.3435697047338966,0.1331876947320532,37.66893992766655,17.26702059730842,3.7740021811757813,96.43041347793041,724.0189393767117,True
fuel_greedy,10,cand_0234,12.692136081457138,46.61473263413468,-33.7968949343397,1,0.75,-3.268611496803681,0.17786416511721842,46.45458328247123,12.59749530849156,3.1568699811145726,96.43041347793041,542.1576258173171,True
