time,minimum_distance,safety_margin,clearance,is_safe,in_caution_zone,nearest_primitive,filter_active,filter_reason,ax_nom,ay_nom,az_nom,ax_safe,ay_safe,az_safe
1788927606.0238295,26.63185777036011,2.0,23.83185777036011,True,False,main_truss,False,pass_through,0.0009435704132507656,0.0055969815890732355,0.030084686254147164,0.0009435704132507656,0.0055969815890732355,0.030084686254147164
1788927606.0736623,26.6788154202314,2.0,23.878815420231398,True,False,main_truss,False,pass_through,0.0009428776839919141,0.005592604206468991,0.030061316940821127,0.0009428776839919141,0.005592604206468991,0.030061316940821127
1788927606.1233747,26.725713575087685,2.0,23.925713575087684,True,False,main_truss,False,pass_through,0.0009421497634364197,0.00558801299119907,0.03003680476579789,0.0009421497634364197,0.00558801299119907,0.03003680476579789
1788927606.1736965,26.772552173491892,2.0,23.97255217349189,True,False,main_truss,False,pass_through,0.0009412926176554392,0.005582775735321508,0.03000881778260955,0.0009412926176554392,0.005582775735321508,0.03000881778260955
1788927606.2235627,26.819331160634977,2.0,24.019331160634977,True,False,main_truss,False,pass_through,0.0009405712942622658,0.005578114368318474,0.029983948058273924,0.0009405712942622658,0.005578114368318474,0.029983948058273924
1788927606.2736418,26.866050483273153,2.0,24.066050483273152,True,False,main_truss,False,pass_through,0.0009397161180915751,0.005572787544414825,0.029955498383025247,0.0009397161180915751,0.005572787544414825,0.029955498383025247
1788927606.3236067,26.91271008984014,2.0,24.11271008984014,True,False,main_truss,False,pass_through,0.0009388426896946891,0.005567328718945898,0.029926346536799736,0.0009388426896946891,0.005567328718945898,0.029926346536799736
1788927606.3736513,26.959309934970786,2.0,24.159309934970786,True,False,main_truss,False,pass_through,0.0009379826569316968,0.005561884596777642,0.02989728379780239,0.0009379826569316968,0.005561884596777642,0.02989728379780239
1788927606.4238708,27.005849975136297,2.0,24.205849975136296,True,False,main_truss,False,pass_through,0.000937095170013044,0.005556267901060039,0.029867299627747944,0.000937095170013044,0.005556267901060039,0.029867299627747944
1788927606.473796,27.052330168893,2.0,24.252330168893,True,False,main_truss,False,pass_through,0.0009360943114043856,0.005550083730106113,0.029834263362874543,0.0009360943114043856,0.005550083730106113,0.029834263362874543
1788927606.5236666,27.098750480604203,2.0,24.298750480604202,True,False,main_truss,False,pass_through,0.0009351863474086125,0.005544283148211548,0.029803305779137222,0.0009351863474086125,0.005544283148211548,0.029803305779137222
1788927606.5739415,27.14511087686724,2.0,24.34511087686724,True,False,main_truss,False,pass_through,0.000934190937710434,0.005538036259721518,0.029769949441520557,0.000934190937710434,0.005538036259721518,0.029769949441520557
1788927606.6238458,27.191411325725777,2.0,24.391411325725777,True,False,main_truss,False,pass_through,0.000933181395865107,0.005531681640862181,0.029736020780483867,0.000933181395865107,0.005531681640862181,0.029736020780483867
1788927606.6737468,27.23765179981101,2.0,24.43765179981101,True,False,main_truss,False,pass_through,0.0009321459047550262,0.00552516569118242,0.02970123045037331,0.0009321459047550262,0.00552516569118242,0.02970123045037331
1788927606.7237194,27.283832274505425,2.0,24.483832274505424,True,False,main_truss,False,pass_through,0.001078624660453295,0.006274289223601304,0.03372817677589491,0.001078624660453295,0.006274289223601304,0.03372817677589491
1788927606.774953,27.329947890184986,2.0,24.529947890184985,True,False,main_truss,False,pass_through,0.0010801680049685781,0.006283608589952013,0.033777995767763296,0.0010801680049685781,0.006283608589952013,0.033777995767763296
1788927606.8238661,27.375993682798978,2.0,24.575993682798977,True,False,main_truss,False,pass_through,0.001081679343316228,0.00629266371570775,0.033826413356215494,0.001081679343316228,0.00629266371570775,0.033826413356215494
1788927606.8736842,27.42196942481881,2.0,24.621969424818808,True,False,main_truss,False,pass_through,0.00108309607455521,0.006301193345019109,0.03387201451123212,0.00108309607455521,0.006301193345019109,0.03387201451123212
1788927606.9236405,27.467874894653153,2.0,24.667874894653153,True,False,main_truss,False,pass_through,0.0010844577806828244,0.006309366085657606,0.033915711681124824,0.0010844577806828244,0.006309366085657606,0.033915711681124824
1788927606.973699,27.513709877242135,2.0,24.713709877242135,True,False,main_truss,False,pass_through,0.0010857155501585278,0.006316978214435321,0.03395640135645408,0.0010857155501585278,0.006316978214435321,0.03395640135645408
1788927607.0237167,27.55947416428156,2.0,24.75947416428156,True,False,main_truss,False,pass_through,0.001086928923766718,0.006324282248538871,0.03399545032139553,0.001086928923766718,0.006324282248538871,0.03399545032139553
1788927607.073694,27.60516755390647,2.0,24.805167553906468,True,False,main_truss,False,pass_through,0.0010880912354064155,0.006331252138081347,0.03403271708116868,0.0010880912354064155,0.006331252138081347,0.03403271708116868
1788927607.1235383,27.650789849228584,2.0,24.850789849228583,True,False,main_truss,False,pass_through,0.001089182776255884,0.006337806932894514,0.03406776289283571,0.001089182776255884,0.006337806932894514,0.03406776289283571
1788927607.1736033,27.696340859022477,2.0,24.896340859022477,True,False,main_truss,False,pass_through,0.0010901964010990913,0.006343918510865449,0.03410043505416912,0.0010901964010990913,0.006343918510865449,0.03410043505416912
1788927607.2238464,27.74182039842607,2.0,24.94182039842607,True,False,main_truss,False,pass_through,0.001091150946467728,0.006349668029964936,0.03413117255981845,0.001091150946467728,0.006349668029964936,0.03413117255981845
1788927607.2736943,27.787228288596083,2.0,24.987228288596082,True,False,main_truss,False,pass_through,0.0010920343597178748,0.0063550066670703025,0.03415971063542438,0.0010920343597178748,0.0063550066670703025,0.03415971063542438
1788927607.3237944,27.832564356496558,2.0,25.032564356496557,True,False,main_truss,False,pass_through,0.001092865383054826,0.006360015129218495,0.03418648584615499,0.001092865383054826,0.006360015129218495,0.03418648584615499
1788927607.373422,27.87782843469008,2.0,25.07782843469008,True,False,main_truss,False,pass_through,0.0010936179081205448,0.006364585406070067,0.03421091296380534,0.0010936179081205448,0.006364585406070067,0.03421091296380534
1788927607.4234838,27.923020361510858,2.0,25.123020361510857,True,False,main_truss,False,pass_through,0.0010943106606814712,0.00636879808251947,0.03423342790401374,0.0010943106606814712,0.00636879808251947,0.03423342790401374
1788927607.473737,27.968139981238803,2.0,25.168139981238802,True,False,main_truss,False,pass_through,0.0010949652471515686,0.0063727458372222524,0.03425453206909985,0.0010949652471515686,0.0063727458372222524,0.03425453206909985
1788927607.5239186,28.013187142977507,2.0,25.213187142977507,True,False,main_truss,False,pass_through,0.0010955339344851842,0.00637622960530831,0.03427314723862805,0.0010955339344851842,0.00637622960530831,0.03427314723862805
1788927607.5734954,28.058161701337568,2.0,25.258161701337567,True,False,main_truss,False,pass_through,0.001096044226191023,0.006379366824061451,0.03428990888040638,0.001096044226191023,0.006379366824061451,0.03428990888040638
