method,action,sample,time_s,rx,ry,rz,vx,vy,vz,ux,uy,uz
adaptive_rollout_adp,7,20,603.0,21.743358750826488,39.253247260991415,-37.398058748259324,0.42330766428475025,-0.0353626710303137,-0.1529973775860879,-0.008260729049075512,0.0009954927019873467,0.0029217559449634094
adaptive_rollout_adp,7,21,606.0,22.969407657049768,39.148080483826455,-37.841260597122805,0.39406135946299203,-0.0347154254840922,-0.14247023800944572,-0.009755322768310377,0.0011404890808720237,0.003460890349712218
adaptive_rollout_adp,7,22,609.0,24.101024575047614,39.04586651213413,-38.25045261198952,0.3603535924628326,-0.0333890865038722,-0.13032417668769566,-0.01124923493264592,0.0012956287571965605,0.003999984885338226
adaptive_rollout_adp,7,23,612.0,25.1248336746101,38.94873365863071,-38.62077844020136,0.3221901104730162,-0.031322972315647186,-0.11655947178034591,-0.012742448332358188,0.001460907046014022,0.0045390333415244125
adaptive_rollout_adp,7,24,615.0,26.027476831166023,38.8589922001769,-38.947382619493496,0.27957697003631204,-0.028456455613777406,-0.10117643872284533,-0.014234945765772937,0.001636319145581635,0.005078029508484592
adaptive_rollout_adp,7,25,618.0,26.79561455355621,38.779134210698174,-39.22541068981414,0.23252053685602575,-0.02472896601051504,-0.0841754302211426,-0.015726710039463784,0.0018218601374161063,0.0056169671770349375
adaptive_rollout_adp,7,26,621.0,27.41592691121659,38.711833386758684,-39.45000930512707,0.18102748559597842,-0.020079992484023784,-0.06555683624560138,-0.01721772396845027,0.0020175249863502794,0.0061558401386655245
adaptive_rollout_adp,7,27,624.0,27.875114460751416,38.65994486579351,-39.61632634519484,0.12510479967395693,-0.014449085824844471,-0.04532108402427164,-0.018707970376395835,0.0022233085405911433,0.006694642185611846
adaptive_rollout_adp,7,28,627.0,28.159899171876997,38.62650503700385,-39.71951102734093,0.06475977104863936,-0.007775861080758405,-0.02346863803551722,-0.020197432095805698,0.0024392055317791757,0.00723336711092632
adaptive_rollout_adp,7,29,630.0,28.257025352716493,38.614731344920116,-39.75471401818873,-4.996003610813204e-16,-8.673617379884035e-17,1.5612511283791264e-16,-0.021686091968224606,0.0026652105750490387,0.007772008708549805
adaptive_rollout_adp,8,0,633.0,28.194682265900266,38.52326155848756,-39.8251496719194,-0.04163111479902615,-0.06093275761143152,-0.04695705740858565,-0.01391647412902858,-0.020357941130148518,-0.01570326817834853
adaptive_rollout_adp,8,1,636.0,28.010963024839054,38.25584312098407,-40.03160608285442,-0.08091250592706828,-0.1173017591104475,-0.09068041775034831,-0.013000049922440273,-0.018928236381647583,-0.014625547400455366
adaptive_rollout_adp,8,2,639.0,27.713002651516963,37.82611504586334,-40.36438063676497,-0.11778696519037157,-0.1691419058094562,-0.13116907188268367,-0.01207439103118629,-0.01750478385331897,-0.013547658137667729
adaptive_rollout_adp,8,3,642.0,27.30810751146307,37.247610778837846,-40.81376780376411,-0.1521974720750127,-0.21648867467787059,-0.1684220851779603,-0.011139508118767724,-0.016087646195915555,-0.012469612807165902
adaptive_rollout_adp,8,4,645.0,26.803754747334867,36.53375647315382,-41.37005936187608,-0.18408719599766557,-0.25937811684221873,-0.2024385975396798,-0.010195411954945497,-0.01467688598744351,-0.011391423827928036
adaptive_rollout_adp,8,5,648.0,26.207591705755465,35.69786926939209,-42.0235446206523,-0.21339949855231763,-0.2978468560688265,-0.23321782341734953,-0.009242113415616295,-0.01327256573244142,-0.010313103620587117
adaptive_rollout_adp,8,6,651.0,25.527435357416792,34.75315557984695,-42.764510644829926,-0.24007793575289288,-0.3319320872291027,-0.26075905182006737,-0.008279623482687272,-0.011874747861260228,-0.009234664607287855
adaptive_rollout_adp,8,7,654.0,24.771271710461097,33.71270937753519,-43.5832424780293,-0.2640662602717377,-0.36167157474745765,-0.285061646328818,-0.007307953243949575,-0.010483494729344029,-0.008156119211543602
adaptive_rollout_adp,8,8,657.0,23.94725521715329,32.5895104898875,-44.47002336648632,-0.28530842367392506,-0.38710365103188504,-0.306125045107481,-0.006327113892950569,-0.009098868616511768,-0.007077479858093219
adaptive_rollout_adp,8,9,660.0,23.063708173856664,31.39642289717397,-45.41513498281597,-0.3037485786473335,-0.4082672148872395,-0.3239487609125505,-0.005337116728864906,-0.007720931726239763,-0.0059987589727579504
adaptive_rollout_adp,8,10,663.0,22.1291201143248,30.146193035715733,-46.408857649802954,-0.3193310812284564,-0.4252017299112401,-0.33853238110156536,-0.004337973156364379,-0.0063497461849451355,-0.004919968982298292
adaptive_rollout_adp,8,11,666.0,21.15214719632248,28.851448105934466,-47.441470564215805,-0.3320004930238982,-0.43794722287323273,-0.3498755676402517,-0.0033296946854865033,-0.004985374041270127,-0.003841122314270806
adaptive_rollout_adp,8,12,669.0,20.14161158158867,27.524694385291415,-48.503252020640424,-0.3417015834275137,-0.44654428207574226,-0.3579780571083751,-0.002312292931501952,-0.0036278772653672783,-0.0027622313968849836
adaptive_rollout_adp,8,13,672.0,19.106500809154635,26.17831554616754,-49.584479635329274,-0.34837933183314623,-0.45103405569884814,-0.36283966070430496,-0.001285779614780728,-0.002277317748185563,-0.0016833086588600617
adaptive_rollout_adp,8,14,675.0,18.055967162030534,24.82457097873625,-50.67543057006229,-0.35197892984292156,-0.45145825012741525,-0.3644602642482889,-0.0002501665606571813,-0.0009337573007574262,-0.0006043665292818599
adaptive_rollout_adp,8,15,678.0,16.999327027273832,23.475594118880146,-51.76638175601574,-0.3524457834710538,-0.44785912826121366,-0.3628398281844384,0.0007945343007062689,0.000402742346513333,0.0004745825625404321
adaptive_rollout_adp,8,16,681.0,15.946060249453092,22.14339078120299,-52.84761011763505,-0.34972551534311985,-0.4402795078079604,-0.35797838758142486,0.0018483109344565245,0.001732119544562618,0.001553526187217406
adaptive_rollout_adp,8,17,684.0,14.905809477520787,20.839837497188153,-53.909392796507824,-0.3437639668907587,-0.42876275955931686,-0.34987605213188705,0.0029111512011884724,0.0030543127263762786,0.0026324519154226414
adaptive_rollout_adp,8,18,687.0,13.888379505108942,19.576679858554584,-54.94200737523314,-0.3345072005417527,-0.4133528056498766,-0.33853300615054865,0.003983042857084818,0.004369260407699338,0.0037113473180358826
adaptive_rollout_adp,8,19,690.0,12.903736604261509,18.365530865861288,-55.935732101283236,-0.321901501905447,-0.3940941177991765,-0.32394950857104704,0.0050639735540571355,0.0056769011877442765,0.004790199966286221
adaptive_rollout_adp,8,20,693.0,11.962007852617532,17.21786928241118,-56.88084611085382,-0.30589338195346427,-0.3710317155367679,-0.3061258929414728,0.006153930839888126,0.006977173749898386,0.0058689974318952755
adaptive_rollout_adp,8,21,696.0,11.07348045405928,16.145037993505117,-57.767629652698965,-0.286429579195672,-0.3442111644103805,-0.2850625674186202,0.007252902158375054,0.008270016862430094,0.006947727287220359
