time,rx,ry,rz,vx,vy,vz,qx,qy,qz,qw,tracking_error_norm
4.408981337,0.015491329836616429,-23.95139557896914,8.010156459572608,0.0033387044357401155,0.02298963749783325,0.00650322499826234,0.0,0.0,0.0,1.0,8.870731312278977
4.459125893,0.015657980050633225,-23.9502399924218,8.010483854738114,0.003327308734683842,0.023233824610728333,0.00659258161850747,0.0,0.0,0.0,1.0,8.869532387198461
4.508923918000001,0.015824063117167015,-23.949072247622937,8.010815699212458,0.003316018497856558,0.023475967556636244,0.00668119735171171,0.0,0.0,0.0,1.0,8.868320520435585
4.558960353000001,0.01598958235753807,-23.94789239564487,8.011151974472929,0.003304755688180477,0.023718111778332395,0.0067698130635362765,0.0,0.0,0.0,1.0,8.867095766281434
4.608976773,0.016154541064892308,-23.946700487200278,8.011492662127186,0.0032935971388920794,0.02395822621582378,0.006857693103128486,0.0,0.0,0.0,1.0,8.865858178644949
4.658999865,0.016318942524717887,-23.945496573002274,8.011837743782875,0.0032824657870401206,0.02419834191421771,0.0069455731207762415,0.0,0.0,0.0,1.0,8.864607811435882
4.708849320000001,0.01648278999461606,-23.9442807034068,8.012187201177118,0.003271437503773674,0.024436442112693853,0.007032722645197359,0.0,0.0,0.0,1.0,8.86334471818446
4.759094313,0.01664608672458423,-23.943052928770236,8.01254101604702,0.003260436189845817,0.02467454355734758,0.0071198721471139315,0.0,0.0,0.0,1.0,8.862068952421698
4.80887619,0.016808835937017708,-23.941813299094225,8.012899170258274,0.003249536764631448,0.024910643688545668,0.007206296299251552,0.0,0.0,0.0,1.0,8.860780567301685
4.8590245460000006,0.016971040846761487,-23.940561864380854,8.013261645676561,0.0032386640822636556,0.02514674505135558,0.007292720428329196,0.0,0.0,0.0,1.0,8.859479615979293
4.9086506640000005,0.01713270464134068,-23.939298674279897,8.013628424295261,0.0032278921205594153,0.02538085919001319,0.007378424315760648,0.0,0.0,0.0,1.0,8.858166151235034
4.9589990340000005,0.01729383050078325,-23.938023778441565,8.013999488107743,0.0032171466768045756,0.025614974545874553,0.007464128179581318,0.0,0.0,0.0,1.0,8.856840225850188
5.008865315,0.01745442157807691,-23.936737226166176,8.014374819234202,0.0032065007973783,0.02584711667038965,0.007549116874815081,0.0,0.0,0.0,1.0,8.855501892234244
5.059082474,0.01761448101876502,-23.935439066754476,8.014754399794821,0.0031958812125881587,0.0260792599978566,0.0076341055458918495,0.0,0.0,0.0,1.0,8.854151202797448
5.108943175,0.017774011941627733,-23.934129349159715,8.015138212035737,0.003185360047400314,0.026309443990943024,0.007718384086607314,0.0,0.0,0.0,1.0,8.852788209580783
5.159148362000001,0.017933017458053317,-23.932808122335565,8.015526238203071,0.0031748649551083963,0.026539629172884095,0.007802662602624133,0.0,0.0,0.0,1.0,8.851412964625988
5.208926869,0.018091500652941336,-23.93147543489059,8.015918460668038,0.003164467149195907,0.026767868822222637,0.007886235991909733,0.0,0.0,0.0,1.0,8.85002551960807
5.259061002,0.01824946460385154,-23.930131335433764,8.01631486180184,0.0031540951960014178,0.026996109646471825,0.007969809355959567,0.0,0.0,0.0,1.0,8.848625926202766
5.308914219,0.018406912362126993,-23.928775872231313,8.01671542409991,0.0031438194073624645,0.027222418645356856,0.00805268256254928,0.0,0.0,0.0,1.0,8.847214235721587
5.358992323000001,0.01856384697182265,-23.927409093549876,8.017120130057666,0.0031335692528151587,0.02744872880536027,0.0081355557433706,0.0,0.0,0.0,1.0,8.845790499476776
5.409280357,0.018720271451046277,-23.926031047315696,8.017528962293907,0.0031234141522949385,0.027673120753341985,0.008217733701878829,0.0,0.0,0.0,1.0,8.844354768418837
5.458853251000001,0.018876188810668913,-23.924641781455417,8.017941903427417,0.0031132844687809585,0.027897513848800112,0.008299911634090504,0.0,0.0,0.0,1.0,8.842907093498988
5.508882689,0.019031602035881418,-23.92324134355762,8.018358936199512,0.003103248739958404,0.028120002252322425,0.008381399245245358,0.0,0.0,0.0,1.0,8.84144752530919
5.558990696,0.01918651410468894,-23.921829781211287,8.018780043351494,0.0030932382125870668,0.028342491789828027,0.008462886829579934,0.0,0.0,0.0,1.0,8.839976114442102
5.608973572,0.01934092796968101,-23.920407141669646,8.019205207746358,0.0030833205516625117,0.028563090062862118,0.008543688960454916,0.0,0.0,0.0,1.0,8.838492911133583
5.659006326,0.019494846576312123,-23.918973472186323,8.019634412247084,0.0030734278781540496,0.028783689456533798,0.008624491063990297,0.0,0.0,0.0,1.0,8.836997965620176
5.708911385,0.019648272844883276,-23.9175288196815,8.020067639837505,0.0030636269938378365,0.029002410921207384,0.00870461254823441,0.0,0.0,0.0,1.0,8.835491327784071
5.758837332000001,0.01980120968861075,-23.916073231075746,8.020504873501443,0.0030538508844120725,0.029221133493318865,0.008784734004623969,0.0,0.0,0.0,1.0,8.833973047508133
5.8089775050000005,0.019953659995817035,-23.914606752958466,8.020946096342744,0.0030441654978140904,0.029437991380541175,0.00886417964269024,0.0,0.0,0.0,1.0,8.83244317432329
5.858989456000001,0.020105626647789893,-23.913129431919455,8.021391291465239,0.0030345046750800513,0.02965485036214629,0.008943625252391344,0.0,0.0,0.0,1.0,8.83090175776114
5.908929733000001,0.020257112501180605,-23.911641314219608,8.021840442091962,0.0030249335196002023,0.029869857812228808,0.009022399811763797,0.0,0.0,0.0,1.0,8.829348847003743
5.958951303,0.02040812040565535,-23.910142446120208,8.022293531445934,0.0030153867184466525,0.030084866343782258,0.009101174342264786,0.0,0.0,0.0,1.0,8.82778449123383
6.008829179,0.02055865318649879,-23.908632873555895,8.022750542868554,0.0030059285396662355,0.03029803640705526,0.009179282557683867,0.0,0.0,0.0,1.0,8.826208739286981
6.05915771,0.02070871366205976,-23.90711264246169,8.023211459701212,0.0029964945071531313,0.030511207539029157,0.00925739074372946,0.0,0.0,0.0,1.0,8.824621639999439
6.1090206700000005,0.020858304626558178,-23.90558179844821,8.023676265402864,0.002987148062727133,0.030722553176454045,0.009334837317415906,0.0,0.0,0.0,1.0,8.823023241862664
6.159009553000001,0.02100742886732709,-23.904040387126447,8.024144943432455,0.0029778255579779853,0.030933899869950262,0.009412283861231096,0.0,0.0,0.0,1.0,8.82141359336877
6.208962712000001,0.021156089147820873,-23.90248845378521,8.02461747736569,0.00296858961752828,0.03114343395372775,0.009489073463108294,0.0,0.0,0.0,1.0,8.81979274266746
6.258626872000001,0.021304288224655667,-23.90092604371368,8.02509385077826,0.00295937741162342,0.03135296908108612,0.009565863034620682,0.0,0.0,0.0,1.0,8.818160737909059
6.308765308000001,0.02145202883081688,-23.899353201881077,8.025574047361816,0.0029502507566328607,0.0315607043952603,0.009642000302535493,0.0,0.0,0.0,1.0,8.816517626903844
6.358738412,0.021599313692499972,-23.89776997325697,8.026058050807999,0.002941147632503601,0.031768440740662686,0.009718137539596132,0.0,0.0,0.0,1.0,8.8148634574627
6.408982294,0.02174614551251533,-23.89617640249316,8.026545844923607,0.0029321290562110015,0.031974389981720974,0.009793627079538215,0.0,0.0,0.0,1.0,8.813198277058778
6.458930124,0.021892526986931345,-23.894572534241814,8.02703741351543,0.0029231338085346863,0.03218034024179125,0.009869116588140924,0.0,0.0,0.0,1.0,8.811522133165843
6.508944321,0.022038460788674705,-23.892958412839487,8.027532740504627,0.002914222115830683,0.03238451601926027,0.009943962974460561,0.0,0.0,0.0,1.0,8.809835072922231
6.558973123,0.022183949583977746,-23.891334082623104,8.028031809812346,0.002905333550926618,0.03258869280366018,0.010018809328959754,0.0,0.0,0.0,1.0,8.808137143466885
