profile_id,split,scenario_id,scenario_seed,method,adaptive_rollout_depth,success,native_goal_success,required_coverage,required_target_count,required_covered_count,missing_required_ids,coverage,covered_target_count,inspectable_sample_coverage,whole_sample_coverage,graph_cost,penalized_cost,total_delta_v,selected_count,mission_duration_s,online_time_s,base_policy_time_s,safe_action_evaluations,shield_rejections,min_clearance,peak_input,unsafe_selected_edges,required_visibility_available,required_visibility_upper_bound,available_node_count,base_success,base_graph_cost,cost_exceeds_successful_base,policy_source,route_node_ids,covered_target_mask,base_route_node_ids,seed_route_node_ids,seed_success,seed_graph_cost,seed_time_s
required09,test,required09_test_019,202609360019,incumbent,3,False,False,0.2222222222222222,9,2,mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.2234293175456389,9,0.21951219512195122,0.1,40.48636682821154,929.3752557171005,4.903459065925027,5,450.0,0.0003892500535584986,0.0003890420193783939,123,103,1.9085174912558591,0.0384879681927742,0,True,1.0,23,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_019,202609360019,one_step_adp,1,True,True,1.0,9,9,,0.7024083565111557,27,0.6585365853658537,0.3,134.8970267938332,134.8970267938332,16.385268295751978,8,720.0,0.024597415991593152,0.0003338750102557242,8333,4961,3.0815624836831237,0.059201291408881127,0,True,1.0,23,False,40.48636682821154,False,adaptive_rollout_adp,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.024258167017251253
required09,test,required09_test_019,202609360019,seeded_local_search,3,True,True,1.0,9,9,,0.7024083565111557,27,0.6585365853658537,0.3,129.60460091435027,129.60460091435027,15.743617807385604,8,720.0,0.02801512595033273,0.00039895897498354316,261,51,3.2643887457740823,0.059205790001008125,0,True,1.0,23,False,40.48636682821154,False,reference_improved,cand_0000;cand_0005;cand_0066;cand_0045;cand_0062;cand_0052;cand_0015;cand_0021,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.026157209009397775
required09,test,required09_test_019,202609360019,adaptive_rollout_adp,3,True,True,1.0,9,9,,0.7340575905273834,30,0.7317073170731707,0.3333333333333333,113.47191958718973,113.47191958718973,13.768885294460114,9,810.0,0.9123653330025263,0.0003933749976567924,331714,182122,2.80753987333066,0.059201291408881127,0,True,1.0,23,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045,1408739180127,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_019,202609360019,coverage_only80,3,False,True,0.8888888888888888,9,8,mesh_00007,0.8086910863286002,32,0.7804878048780488,0.35555555555555557,99.32183782108413,654.8773933766397,12.03942398775173,10,900.0,0.5398569579701871,0.0005719169857911766,182707,109234,1.0871041962737076,0.0585962290483111,0,True,1.0,23,False,103.7351004242138,False,adaptive_rollout_adp,cand_0005;cand_0066;cand_0052;cand_0055;cand_0062;cand_0063;cand_0045;cand_0068;cand_0021;cand_0015,1099509923351,cand_0005;cand_0066;cand_0052;cand_0055;cand_0051;cand_0062;cand_0063;cand_0068;cand_0021;cand_0015;cand_0009,,False,nan,0.0
required09,test,required09_test_020,202609360020,incumbent,3,False,False,0.2222222222222222,9,2,mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.21452349339235796,9,0.21951219512195122,0.1,40.48636682821154,929.3752557171005,4.903459065925027,5,450.0,0.00035691598895937204,0.00035679101711139083,129,108,1.9085174912558591,0.0384879681927742,0,True,1.0,24,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_020,202609360020,one_step_adp,1,True,True,1.0,9,9,,0.6947046729054048,27,0.6585365853658537,0.3,134.8970267938332,134.8970267938332,16.385268295751978,8,720.0,0.026754999009426683,0.0003430410288274288,9594,5577,3.0815624836831237,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.02640666696242988
required09,test,required09_test_020,202609360020,seeded_local_search,3,True,True,1.0,9,9,,0.6947046729054048,27,0.6585365853658537,0.3,129.60460091435027,129.60460091435027,15.743617807385604,8,720.0,0.02626766700996086,0.0003546670195646584,261,51,3.2643887457740823,0.059205790001008125,0,True,1.0,24,False,40.48636682821154,False,reference_improved,cand_0000;cand_0005;cand_0066;cand_0045;cand_0062;cand_0052;cand_0015;cand_0021,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.024656708992552012
required09,test,required09_test_020,202609360020,adaptive_rollout_adp,3,True,True,1.0,9,9,,0.8003019658550783,30,0.7317073170731707,0.3333333333333333,113.47191958718973,113.47191958718973,13.768885294460114,9,810.0,1.286084124003537,0.0003465830232016742,449158,238780,2.80753987333066,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045,1408739180127,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_020,202609360020,coverage_only80,3,False,True,0.6666666666666666,9,6,mesh_00007;mesh_00052;mesh_00055,0.8003019658550783,30,0.7317073170731707,0.3333333333333333,89.93207227004497,756.5987389367117,10.901423558715504,9,810.0,0.6602285410044715,0.0005414580227807164,212351,118397,0.8473828811905011,0.0585962290483111,0,True,1.0,24,False,104.29439920888696,False,adaptive_rollout_adp,cand_0005;cand_0066;cand_0055;cand_0051;cand_0062;cand_0063;cand_0068;cand_0021;cand_0015,1099174379031,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0015;cand_0055;cand_0051;cand_0066,,False,nan,0.0
required09,test,required09_test_021,202609360021,incumbent,3,False,False,0.2222222222222222,9,2,mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.09086113940874153,3,0.07317073170731707,0.03333333333333333,18.99980871152708,907.888697600416,2.3034958428058165,2,180.0,0.00019508396508172154,0.0001949169673025608,60,50,9.506295741486179,0.0384879681927742,0,True,1.0,21,False,18.99980871152708,False,deterministic_base,cand_0005;cand_0000,11,cand_0005;cand_0000,,False,nan,0.0
required09,test,required09_test_021,202609360021,one_step_adp,1,True,True,1.0,9,9,,0.6503717818113501,27,0.6585365853658537,0.3,134.8970267938332,134.8970267938332,16.385268295751978,8,720.0,0.0242041670717299,0.00017820904031395912,7720,3806,3.0815624836831237,0.059201291408881127,0,True,1.0,21,False,18.99980871152708,False,adaptive_rollout_adp,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,1065135504907,cand_0005;cand_0000,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.024019416014198214
required09,test,required09_test_021,202609360021,seeded_local_search,3,True,True,1.0,9,9,,0.6503717818113501,27,0.6585365853658537,0.3,129.60460091435027,129.60460091435027,15.743617807385604,8,720.0,0.023986083979252726,0.00020929198944941163,261,51,3.2643887457740823,0.059205790001008125,0,True,1.0,21,False,18.99980871152708,False,reference_improved,cand_0000;cand_0005;cand_0066;cand_0045;cand_0062;cand_0052;cand_0015;cand_0021,1065135504907,cand_0005;cand_0000,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.022450707969255745
required09,test,required09_test_021,202609360021,adaptive_rollout_adp,3,True,True,1.0,9,9,,0.6713600242327459,28,0.6829268292682927,0.3111111111111111,134.73093989294745,134.73093989294745,16.36095124645883,9,810.0,1.438669207971543,0.00018158298917114735,511331,252923,3.043484822370052,0.05951490068870389,0,True,1.0,21,False,18.99980871152708,False,adaptive_rollout_adp,cand_0015;cand_0021;cand_0055;cand_0045;cand_0062;cand_0052;cand_0066;cand_0005;cand_0000,1099495243275,cand_0005;cand_0000,,False,nan,0.0
required09,test,required09_test_021,202609360021,coverage_only80,3,True,True,1.0,9,9,,0.818277721182517,35,0.8536585365853658,0.3888888888888889,136.61358873877077,136.61358873877077,16.572732195729923,12,1080.0,0.5339473330532201,0.00018987501971423626,170599,66797,1.0871041962737076,0.0585962290483111,0,True,1.0,21,False,18.99980871152708,False,adaptive_rollout_adp,cand_0000;cand_0005;cand_0066;cand_0052;cand_0055;cand_0062;cand_0063;cand_0045;cand_0068;cand_0009;cand_0021;cand_0016,1099510447679,cand_0005;cand_0000,,False,nan,0.0
required09,test,required09_test_022,202609360022,incumbent,3,False,False,0.2222222222222222,9,2,mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.2234741111580338,9,0.21951219512195122,0.1,40.48636682821154,929.3752557171005,4.903459065925027,5,450.0,0.00034708296880126,0.0003469169605523348,123,102,1.9085174912558591,0.0384879681927742,0,True,1.0,23,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_022,202609360022,one_step_adp,1,True,True,1.0,9,9,,0.6054469104823468,27,0.6585365853658537,0.3,134.8970267938332,134.8970267938332,16.385268295751978,8,720.0,0.02442983299260959,0.0003280829987488687,8542,5000,3.0815624836831237,0.059201291408881127,0,True,1.0,23,False,40.48636682821154,False,adaptive_rollout_adp,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.024096249951981008
required09,test,required09_test_022,202609360022,seeded_local_search,3,True,True,1.0,9,9,,0.6054469104823468,27,0.6585365853658537,0.3,129.60460091435027,129.60460091435027,15.743617807385604,8,720.0,0.02486929204314947,0.00035733403638005257,261,51,3.2643887457740823,0.059205790001008125,0,True,1.0,23,False,40.48636682821154,False,reference_improved,cand_0000;cand_0005;cand_0066;cand_0045;cand_0062;cand_0052;cand_0015;cand_0021,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.023151958012022078
required09,test,required09_test_022,202609360022,adaptive_rollout_adp,3,True,True,1.0,9,9,,0.701596755198943,30,0.7317073170731707,0.3333333333333333,113.47191958718973,113.47191958718973,13.768885294460114,9,810.0,1.0282303749700077,0.0003511669929139316,357428,191792,2.80753987333066,0.059201291408881127,0,True,1.0,23,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045,1408739180127,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_022,202609360022,coverage_only80,3,False,True,0.6666666666666666,9,6,mesh_00007;mesh_00052;mesh_00079,0.8189673109891121,34,0.8292682926829268,0.37777777777777777,101.39822542633242,768.0648920929991,12.28466871659884,11,990.0,0.47734029102139175,0.0005230410024523735,164593,84571,1.7781803100982474,0.04253615042051259,0,True,1.0,23,False,107.11371399745765,False,adaptive_rollout_adp,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0016;cand_0066;cand_0052;cand_0055;cand_0051,1898300047319,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0015;cand_0055;cand_0051;cand_0062,,False,nan,0.0
required09,test,required09_test_023,202609360023,incumbent,3,False,False,0.2222222222222222,9,2,mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.23990014990476,9,0.21951219512195122,0.1,40.48636682821154,929.3752557171005,4.903459065925027,5,450.0,0.00034795806277543306,0.00034775002859532833,123,102,1.9085174912558591,0.0384879681927742,0,True,1.0,23,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_023,202609360023,one_step_adp,1,True,True,1.0,9,9,,0.65999286785034,27,0.6585365853658537,0.3,134.8970267938332,134.8970267938332,16.385268295751978,8,720.0,0.02282479195855558,0.0003304999554529786,8542,5000,3.0815624836831237,0.059201291408881127,0,True,1.0,23,False,40.48636682821154,False,adaptive_rollout_adp,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.02248891699127853
required09,test,required09_test_023,202609360023,seeded_local_search,3,True,True,1.0,9,9,,0.65999286785034,27,0.6585365853658537,0.3,129.60460091435027,129.60460091435027,15.743617807385604,8,720.0,0.023705540981609374,0.00034558295737951994,261,51,3.2643887457740823,0.059205790001008125,0,True,1.0,23,False,40.48636682821154,False,reference_improved,cand_0000;cand_0005;cand_0066;cand_0045;cand_0062;cand_0052;cand_0015;cand_0021,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.022024250007234514
required09,test,required09_test_023,202609360023,adaptive_rollout_adp,3,True,True,1.0,9,9,,0.66034947533334,30,0.7317073170731707,0.3333333333333333,113.47191958718973,113.47191958718973,13.768885294460114,9,810.0,1.0255485409870744,0.00033362500835210085,357428,191792,2.80753987333066,0.059201291408881127,0,True,1.0,23,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045,1408739180127,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_023,202609360023,coverage_only80,3,False,True,0.4444444444444444,9,4,mesh_00001;mesh_00007;mesh_00052;mesh_00055;mesh_00079,0.81980743195918,32,0.7804878048780488,0.35555555555555557,101.09729451696745,878.8750722947452,12.261363545405993,9,810.0,0.4805296250269748,0.00058712501777336,167484,98831,1.7220589665880237,0.048074778454512024,0,True,1.0,23,False,137.87869239091194,False,adaptive_rollout_adp,cand_0016;cand_0021;cand_0009;cand_0051;cand_0055;cand_0066;cand_0068;cand_0070;cand_0013,1898031611892,cand_0005;cand_0066;cand_0055;cand_0051;cand_0068;cand_0021;cand_0015;cand_0016;cand_0009;cand_0063;cand_0062;cand_0052;cand_0045,,False,nan,0.0
required09,test,required09_test_024,202609360024,incumbent,3,False,False,0.2222222222222222,9,2,mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.2239488777865432,9,0.21951219512195122,0.1,40.48636682821154,929.3752557171005,4.903459065925027,5,450.0,0.000550209020730108,0.0005499590188264847,129,108,1.9085174912558591,0.0384879681927742,0,True,1.0,24,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_024,202609360024,one_step_adp,1,True,True,1.0,9,9,,0.6354658355099756,27,0.6585365853658537,0.3,134.8970267938332,134.8970267938332,16.385268295751978,8,720.0,0.025348249939270318,0.00039654196007177234,9594,5577,3.0815624836831237,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.024941542011220008
required09,test,required09_test_024,202609360024,seeded_local_search,3,True,True,1.0,9,9,,0.6354658355099756,27,0.6585365853658537,0.3,129.60460091435027,129.60460091435027,15.743617807385604,8,720.0,0.026510333991609514,0.00034312496427446604,261,51,3.2643887457740823,0.059205790001008125,0,True,1.0,24,False,40.48636682821154,False,reference_improved,cand_0000;cand_0005;cand_0066;cand_0045;cand_0062;cand_0052;cand_0015;cand_0021,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.02462591597577557
required09,test,required09_test_024,202609360024,adaptive_rollout_adp,3,True,True,1.0,9,9,,0.7343693266719259,30,0.7317073170731707,0.3333333333333333,113.47191958718973,113.47191958718973,13.768885294460114,9,810.0,1.2581097920192406,0.0003562920028343797,449158,238780,2.80753987333066,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045,1408739180127,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_024,202609360024,coverage_only80,3,False,True,0.7777777777777778,9,7,mesh_00007;mesh_00052,0.8124319200631108,32,0.7804878048780488,0.35555555555555557,96.85772711387364,707.9688382249847,11.739293785090442,10,900.0,0.762997125973925,0.0005137919797562063,266818,157682,0.8473828811905011,0.0585962290483111,0,True,1.0,24,False,117.75807928336228,False,adaptive_rollout_adp,cand_0005;cand_0066;cand_0052;cand_0055;cand_0051;cand_0062;cand_0063;cand_0068;cand_0021;cand_0016,1099443338775,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0066;cand_0051;cand_0063,,False,nan,0.0
required09,test,required09_test_025,202609360025,incumbent,3,False,False,0.8888888888888888,9,8,mesh_00007,0.9324026331730823,38,0.926829268292683,0.4222222222222222,148.22871916013668,703.7842747156923,17.969915008326918,14,1260.0,0.0007128330180421472,0.0007126250420697033,231,136,1.7781803100982474,0.059201291408881127,0,False,0.8888888888888888,23,False,148.22871916013668,False,deterministic_base,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0051;cand_0055;cand_0066;cand_0009,2199014342647,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0051;cand_0055;cand_0066;cand_0009,,False,nan,0.0
required09,test,required09_test_025,202609360025,one_step_adp,1,False,False,0.0,9,0,mesh_00001;mesh_00007;mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.005707666976377368,0.0007659170078113675,1561,907,nan,nan,0,False,0.8888888888888888,23,False,148.22871916013668,False,adaptive_rollout_adp,,0,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0051;cand_0055;cand_0066;cand_0009,,False,0.0,0.004933041986078024
required09,test,required09_test_025,202609360025,seeded_local_search,3,False,False,0.0,9,0,mesh_00001;mesh_00007;mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.005918291921261698,0.000777791952714324,0,0,nan,nan,0,False,0.8888888888888888,23,False,148.22871916013668,False,no_candidate,,0,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0051;cand_0055;cand_0066;cand_0009,,False,0.0,0.005098916997667402
required09,test,required09_test_025,202609360025,adaptive_rollout_adp,3,False,False,0.0,9,0,mesh_00001;mesh_00007;mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.4331681670155376,0.0008198340074159205,154218,86134,nan,nan,0,False,0.8888888888888888,23,False,148.22871916013668,False,adaptive_rollout_adp,,0,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0051;cand_0055;cand_0066;cand_0009,,False,nan,0.0
required09,test,required09_test_025,202609360025,coverage_only80,3,False,True,0.4444444444444444,9,4,mesh_00001;mesh_00007;mesh_00019;mesh_00052;mesh_00055,0.8197403551282192,33,0.8048780487804879,0.36666666666666664,114.14069267846077,891.9184704562385,13.844161321548526,10,900.0,0.4653596259886399,0.0006280419765971601,155785,91114,0.8473828811905011,0.055540358114866184,0,False,0.8888888888888888,23,False,124.79783441094723,False,adaptive_rollout_adp,cand_0015;cand_0009;cand_0066;cand_0055;cand_0051;cand_0062;cand_0063;cand_0068;cand_0070;cand_0013,2198687152116,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0015;cand_0021;cand_0055;cand_0051;cand_0066;cand_0062,,False,nan,0.0
required09,test,required09_test_026,202609360026,incumbent,3,False,False,0.2222222222222222,9,2,mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.19675859295279893,9,0.21951219512195122,0.1,40.48636682821154,929.3752557171005,4.903459065925027,5,450.0,0.0003660000511445105,0.00036579102743417025,129,108,1.9085174912558591,0.0384879681927742,0,True,1.0,24,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_026,202609360026,one_step_adp,1,True,True,1.0,9,9,,0.6939310776289795,27,0.6585365853658537,0.3,134.8970267938332,134.8970267938332,16.385268295751978,8,720.0,0.026548624970018864,0.0003477499703876674,9594,5577,3.0815624836831237,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.026195499987807125
required09,test,required09_test_026,202609360026,seeded_local_search,3,True,True,1.0,9,9,,0.6939310776289795,27,0.6585365853658537,0.3,129.60460091435027,129.60460091435027,15.743617807385604,8,720.0,0.02557845797855407,0.00034991599386557937,261,51,3.2643887457740823,0.059205790001008125,0,True,1.0,24,False,40.48636682821154,False,reference_improved,cand_0000;cand_0005;cand_0066;cand_0045;cand_0062;cand_0052;cand_0015;cand_0021,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.02398483396973461
required09,test,required09_test_026,202609360026,adaptive_rollout_adp,3,True,True,1.0,9,9,,0.7595172752799125,30,0.7317073170731707,0.3333333333333333,113.47191958718973,113.47191958718973,13.768885294460114,9,810.0,1.2500562500790693,0.0003483330365270376,449158,238780,2.80753987333066,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045,1408739180127,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_026,202609360026,coverage_only80,3,False,True,0.7777777777777778,9,7,mesh_00007;mesh_00052,0.8032414070472012,32,0.7804878048780488,0.35555555555555557,96.85772711387364,707.9688382249847,11.739293785090442,10,900.0,0.744441790971905,0.0005272079724818468,257983,151005,0.8473828811905011,0.0585962290483111,0,True,1.0,24,False,107.12653665574462,False,adaptive_rollout_adp,cand_0005;cand_0066;cand_0052;cand_0055;cand_0051;cand_0062;cand_0063;cand_0068;cand_0021;cand_0016,1099443338775,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0066;cand_0051,,False,nan,0.0
required09,test,required09_test_027,202609360027,incumbent,3,False,False,0.2222222222222222,9,2,mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.19346095115823894,9,0.21951219512195122,0.1,40.48636682821154,929.3752557171005,4.903459065925027,5,450.0,0.0003551669651642442,0.00035499996738508344,129,108,1.9085174912558591,0.0384879681927742,0,True,1.0,24,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_027,202609360027,one_step_adp,1,True,True,1.0,9,9,,0.675325164809135,27,0.6585365853658537,0.3,134.8970267938332,134.8970267938332,16.385268295751978,8,720.0,0.02481937501579523,0.0003580839838832617,9594,5577,3.0815624836831237,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.02445420902222395
required09,test,required09_test_027,202609360027,seeded_local_search,3,True,True,1.0,9,9,,0.675325164809135,27,0.6585365853658537,0.3,129.60460091435027,129.60460091435027,15.743617807385604,8,720.0,0.026300625002477318,0.0003546249936334789,261,51,3.2643887457740823,0.059205790001008125,0,True,1.0,24,False,40.48636682821154,False,reference_improved,cand_0000;cand_0005;cand_0066;cand_0045;cand_0062;cand_0052;cand_0015;cand_0021,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.024640707997605205
required09,test,required09_test_027,202609360027,adaptive_rollout_adp,3,True,True,1.0,9,9,,0.7635477263621525,30,0.7317073170731707,0.3333333333333333,113.47191958718973,113.47191958718973,13.768885294460114,9,810.0,1.2648754160036333,0.0003647910198196769,449158,238780,2.80753987333066,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045,1408739180127,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
