scenario_id,split,scenario_seed,method,action,candidate_id,sample,time,rx,ry,rz,vx,vy,vz,ax,ay,az
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,5,108.0,47.536024253070536,17.985650034959345,37.57563031656758,-0.0054245987504236825,0.08637445631082155,-0.4011711073849831,-0.0004903782170428218,0.003794988058365045,-0.01759949315140561
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,6,111.0,47.51942929557211,18.2601114156989,36.30105314039505,-0.005627169252335282,0.09660002669676551,-0.4485461943407285,-0.0004570397813239708,0.0033960068076267775,-0.015744399765334986
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,7,114.0,47.50246415665587,18.563454638067153,34.89270704614221,-0.005672741043054339,0.10562883977369182,-0.49035030049380074,-0.00042642626031088714,0.0029968084973462966,-0.013889125005298635
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,8,117.0,47.48557537371109,18.892086993346325,33.36730643463652,-0.005577620911830295,0.1134592894633918,-0.5265824642617146,-0.0003985380066683782,0.0025974116260041326,-0.012033690243882733
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,9,120.0,47.46916055395845,19.242411203900428,31.741568398988342,-0.005358122087710551,0.1200899359058828,-0.5572418523733885,-0.0003733753416664344,0.0021978346943682166,-0.010178116855516652
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,10,123.0,47.45356835611894,19.6108259219026,30.032212339634818,-0.005030563580636787,0.12551950550710933,-0.5823277598835342,-0.00035093855517652787,0.0017980962052807621,-0.008322426216226732
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,11,126.0,47.43909847405971,19.993726228197897,28.255959579343852,-0.004611269522424576,0.12974689098153164,-0.6018396101848305,-0.0003312279056682738,0.0013982146634451092,-0.006466639703390044
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,12,129.0,47.4260016224171,20.38750413128617,26.429532978184902,-0.004116568507639348,0.13277115138960077,-0.6157769550178781,-0.0003142436202064518,0.0009982085752125482,-0.004610778695488097
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,13,132.0,47.41447952419717,20.788549066409693,24.56965654847324,-0.0035627929343817,0.13459151217011947,-0.624139474478939,-0.0002999858944483914,0.0005980964483691306,-0.0027548645718605824
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,14,135.0,47.40468490035407,21.19324839473021,22.693055069694314,-0.002966278344995079,0.13520736516748838,-0.6269269770254572,-0.0002884548926417171,0.00019789679192247094,-0.0008989187124590903
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,15,138.0,47.396721461346296,21.597987902580048,20.816453703414876,-0.002343362766708866,0.13461826865383683,-0.6241393994793614,-0.00027965074762245667,-0.00020237188411149332,0.0009570375023992064
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,16,141.0,47.39064390067114,21.99915230077193,18.956577608187537,-0.0017103860522298788,0.13282394734603803,-0.6157768070281514,-0.00027357356081351134,-0.0006026910689217209,0.0028129826922778517
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,17,144.0,47.38645789037741,22.39312572395219,17.130151554455377,-0.0010836892202953196,0.12982429241760807,-0.6018393932237659,-0.00027022340222348655,-0.0010030422511153154,0.004668895476867371
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,18,147.0,47.38412007855658,22.77629222998199,15.353899539463285,-0.000479613796200192,0.12561936150548875,-0.5823274799792327,-0.0002696003104458856,-0.001403406918930773,0.006524754476231617
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,19,150.0,47.38353808881231,23.145036299331217,13.64454440218267,8.549884768778437e-05,0.12020937871171386,-0.5572415175631019,-0.00027170429265866607,-0.0018037665604512371,0.008380538311054033
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,20,153.0,47.38457052170846,23.49574333446969,12.0188074382562,0.0005953081514127403,0.11359473459995899,-0.5265820845916606,-0.00027653532462415564,-0.002204102663817755,0.010236225602883953
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,21,156.0,47.38702695819556,23.82480015924038,10.493408014969235,0.0010334750269016747,0.10577598618697498,-0.4903498880189313,-0.0002840933506893323,-0.0026043967174425274,0.01209179497438288
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,22,159.0,47.3906679650156,24.1285955181992,9.085063186254567,0.001383662517408899,0.09675385692890495,-0.44854576312445255,-0.0002943782837864655,-0.00300463021022217,0.013947225049570734
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,23,162.0,47.39520510208515,24.40352057590614,7.810487307737164,0.0016295364569208861,0.08652923670248541,-0.4011706734988423,-0.0003073900054341184,-0.003404784631750947,0.015802494454072134
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,24,165.0,47.40030093185659,24.645969416152248,6.6863916518255415,0.0017547661295084945,0.07510318178113157,-0.3482257110271448,-0.00032312836573851353,-0.00380484147253402,0.01765758181536261
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,25,168.0,47.40556903065733,24.85233954110728,5.7294840228564174,0.0017430249286135484,0.06247691480590739,-0.28971209586996094,-0.0003415931833952591,-0.004204782224200669,0.019512465763014783
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,26,171.0,47.410574002006726,25.019032370372532,4.956468372299303,0.0015779910162567478,0.0486518247513809,-0.22563117644236233,-0.0003627842456914379,-0.004604588379717512,0.02136712492894461
