scenario_id,split,scenario_seed,method,action,candidate_id,time,viewpoint_x,viewpoint_y,viewpoint_z,boresight_x,boresight_y,boresight_z,weighted_coverage,covered_target_count,total_target_count,visible_target_ids
test_014,test,20754,local_search,4,cand_0070,360.0,-21.267895854685477,24.293408803350808,29.54039926540888,0.6125437009629934,-0.4943538831034133,-0.6167693674876661,0.2782387738869272,9,41,mesh_00010;mesh_00088
test_014,test,20754,local_search,5,cand_0009,450.0,47.418921929442895,25.245130518419753,3.9077469340009117,-0.906856168004587,-0.4214039410802862,-0.005532539565039782,0.3884327835112944,12,41,mesh_00008;mesh_00009;mesh_00039
test_014,test,20754,local_search,6,cand_0021,540.0,37.17635404906447,32.28739450664882,39.75388600862191,-0.8660254068563557,-0.49999998364727544,0.00010503336641405559,0.5041342927876802,18,41,mesh_00019;mesh_00020;mesh_00024;mesh_00028;mesh_00029;mesh_00033
test_014,test,20754,local_search,7,cand_0014,630.0,40.66845117163606,13.145890954510918,41.47921818959097,-0.8660254067557758,-0.4999999837672696,0.00010529113535143017,0.5427014625464754,20,41,mesh_00016;mesh_00020;mesh_00024;mesh_00025;mesh_00029;mesh_00033
test_014,test,20754,local_search,8,cand_0066,720.0,47.10610591334751,5.947555696210703,-17.285705478945466,-0.9999966786955914,0.0025722812100432593,-0.00016114329809022295,0.6005522171846683,23,41,mesh_00072;mesh_00073;mesh_00087
test_014,test,20754,local_search,9,cand_0055,810.0,45.92088104692785,17.141790760942456,-41.4783779233683,-0.8660254067909676,-0.4999999837875902,-0.0001049044728541879,0.7685969814472284,29,41,mesh_00048;mesh_00049;mesh_00059;mesh_00060;mesh_00065;mesh_00071
test_014,test,20754,local_search,10,cand_0051,900.0,39.80640209072506,26.101506155121356,-47.16134365842713,-0.8660253479034363,-0.5000000941140544,5.171720138922152e-05,0.8071641512060237,31,41,mesh_00049;mesh_00053;mesh_00060;mesh_00064;mesh_00065
test_015,test,20757,adaptive_rollout_adp,1,cand_0005,90.0,-14.216049847602841,-36.53834050628878,15.53200695987428,1.6917684184764294e-16,0.9238795005218702,-0.3826835095943641,0.03802170787809544,2,41,mesh_00001;mesh_00005
test_015,test,20757,adaptive_rollout_adp,2,cand_0066,180.0,47.10610591334751,5.947555696210703,-17.285705478945466,-0.9999966786955914,0.0025722812100429826,-0.00016114329809013825,0.0950542696952386,5,41,mesh_00072;mesh_00073;mesh_00087
test_015,test,20757,adaptive_rollout_adp,3,cand_0052,270.0,45.477154697086974,1.9083032715960648,-39.7547140181887,-0.8660254067675105,-0.49999998377404475,-0.00010516236568178397,0.24524728651523808,10,41,mesh_00048;mesh_00049;mesh_00055;mesh_00059;mesh_00060
test_015,test,20757,adaptive_rollout_adp,4,cand_0062,360.0,7.4038132011875835,-0.22808597444695908,-68.702571188211,3.54425483670812e-14,-1.4550647975463713e-07,0.9999999999999896,0.3574185954571421,13,41,mesh_00068;mesh_00070;mesh_00079
test_015,test,20757,adaptive_rollout_adp,5,cand_0051,450.0,39.80640209072506,26.101506155121356,-47.16134365842713,-0.8660253479034367,-0.5000000941140537,5.171720138837557e-05,0.4144511572742853,16,41,mesh_00049;mesh_00053;mesh_00060;mesh_00064;mesh_00065
test_015,test,20757,adaptive_rollout_adp,6,cand_0055,540.0,45.92088104692785,17.141790760942456,-41.4783779233683,-0.8660254067909682,-0.49999998378758964,-0.00010490447285452628,0.433462011213333,17,41,mesh_00048;mesh_00049;mesh_00059;mesh_00060;mesh_00065;mesh_00071
test_015,test,20757,adaptive_rollout_adp,7,cand_0068,630.0,29.057205196336707,37.70409602829488,1.486281695834873,-0.5827030807240566,-0.8126851295026218,1.548604154434839e-08,0.5095054269695238,21,41,mesh_00006;mesh_00008;mesh_00039;mesh_00041
test_015,test,20757,adaptive_rollout_adp,8,cand_0021,720.0,37.17635404906447,32.28739450664882,39.75388600862191,-0.8660254068563558,-0.4999999836472751,0.00010503336641304057,0.678709297728571,27,41,mesh_00019;mesh_00020;mesh_00024;mesh_00028;mesh_00029;mesh_00033
test_015,test,20757,adaptive_rollout_adp,9,cand_0016,810.0,47.15438218014242,1.9132428633870262,39.75474212287527,-0.866025406783257,-0.4999999838009234,0.00010490457840299249,0.8098914606095228,31,41,mesh_00015;mesh_00016;mesh_00024;mesh_00025;mesh_00034
test_015,test,20757,local_search,1,cand_0005,90.0,-14.216049847602841,-36.53834050628878,15.53200695987428,1.6917684184764294e-16,0.9238795005218702,-0.3826835095943641,0.03802170787809544,2,41,mesh_00001;mesh_00005
test_015,test,20757,local_search,2,cand_0010,180.0,-16.572466607169815,9.225170298302405,50.11357745774859,-0.08714201450124336,0.0015214326251882372,-0.996194737263469,0.0950542696952386,5,41,mesh_00010;mesh_00011;mesh_00012
test_015,test,20757,local_search,3,cand_0013,270.0,-1.563469170619293,5.883515063149469,58.14943848153044,0.08715513431574698,2.9737933436381696e-07,-0.9961947513224088,0.13307597757333403,7,41,mesh_00010;mesh_00011;mesh_00012;mesh_00031;mesh_00036
test_015,test,20757,local_search,4,cand_0070,360.0,-21.267895854685477,24.293408803350808,29.54039926540888,0.6125437009629934,-0.4943538831034133,-0.6167693674876661,0.15208683151238175,8,41,mesh_00010;mesh_00088
test_015,test,20757,local_search,5,cand_0068,450.0,29.057205196336707,37.70409602829488,1.486281695834873,-0.5827030807240573,-0.8126851295026214,1.548604215761444e-08,0.22813024726857262,12,41,mesh_00006;mesh_00008;mesh_00039;mesh_00041
test_015,test,20757,local_search,6,cand_0021,540.0,37.17635404906447,32.28739450664882,39.75388600862191,-0.8660254068563558,-0.4999999836472751,0.00010503336641304057,0.3973341180276198,18,41,mesh_00019;mesh_00020;mesh_00024;mesh_00028;mesh_00029;mesh_00033
