profile_id,split,scenario_id,scenario_seed,method,adaptive_rollout_depth,success,native_goal_success,required_coverage,required_target_count,required_covered_count,missing_required_ids,coverage,covered_target_count,inspectable_sample_coverage,whole_sample_coverage,graph_cost,penalized_cost,total_delta_v,selected_count,mission_duration_s,online_time_s,base_policy_time_s,safe_action_evaluations,shield_rejections,min_clearance,peak_input,unsafe_selected_edges,required_visibility_available,required_visibility_upper_bound,available_node_count,base_success,base_graph_cost,cost_exceeds_successful_base,policy_source,route_node_ids,covered_target_mask,base_route_node_ids
required06,test,required06_test_000,202609060000,incumbent,3,False,False,0.3333333333333333,6,2,mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.2244003564819084,9,0.21951219512195122,0.1,40.48636682821154,873.8197001615449,4.903459065925027,5,450.0,0.0007125000120140612,0.0007121670059859753,123,103,1.9085174912558591,0.0384879681927742,0,True,1.0,23,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_000,202609060000,rollout,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.0006420419667847455,0.0005848750006407499,0,0,nan,nan,0,True,1.0,23,False,40.48636682821154,False,no_candidate,,0,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_000,202609060000,local_search,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.00037175003672018647,0.00034791702637448907,0,0,nan,nan,0,True,1.0,23,False,40.48636682821154,False,no_candidate,,0,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_000,202609060000,adaptive_rollout_adp,3,True,True,1.0,6,6,,0.5921587166651298,25,0.6097560975609756,0.2777777777777778,109.16142406078448,109.16142406078448,13.256517816222631,7,630.0,1.041236542048864,0.00038929202128201723,375758,237849,3.043484822370052,0.05858419313244918,0,True,1.0,23,False,40.48636682821154,False,adaptive_rollout_adp,cand_0015;cand_0009;cand_0045;cand_0052;cand_0066;cand_0005;cand_0000,764489856571,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_000,202609060000,coverage_only80,3,False,True,0.5,6,3,mesh_00007;mesh_00052;mesh_00055,0.8156825666697405,32,0.7804878048780488,0.35555555555555557,103.01361596778797,853.0136159677879,12.482014122152147,11,990.0,0.3925179179641418,0.0006049589719623327,136042,78310,0.3126404740316717,0.05278198759371104,0,True,1.0,23,False,124.90266109214667,False,adaptive_rollout_adp,cand_0005;cand_0010;cand_0070;cand_0009;cand_0014;cand_0016;cand_0066;cand_0055;cand_0051;cand_0063;cand_0062,2198682302451,cand_0005;cand_0010;cand_0013;cand_0070;cand_0009;cand_0015;cand_0016;cand_0055;cand_0051;cand_0066;cand_0062
required06,test,required06_test_001,202609060001,incumbent,3,False,False,0.3333333333333333,6,2,mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.2308659769831057,8,0.1951219512195122,0.08888888888888889,35.980846678115974,869.3141800114494,4.360652736834521,4,360.0,0.0003588750259950757,0.00035862502409145236,100,86,1.9085174912558591,0.0384879681927742,0,True,1.0,22,False,35.980846678115974,False,deterministic_base,cand_0005;cand_0000;cand_0010;cand_0013,1180107,cand_0005;cand_0000;cand_0010;cand_0013
required06,test,required06_test_001,202609060001,rollout,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.0003256250056438148,0.00030170800164341927,0,0,nan,nan,0,True,1.0,22,False,35.980846678115974,False,no_candidate,,0,cand_0005;cand_0000;cand_0010;cand_0013
required06,test,required06_test_001,202609060001,local_search,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.00028429203666746616,0.00026862503727898,0,0,nan,nan,0,True,1.0,22,False,35.980846678115974,False,no_candidate,,0,cand_0005;cand_0000;cand_0010;cand_0013
required06,test,required06_test_001,202609060001,adaptive_rollout_adp,3,True,True,1.0,6,6,,0.663081981367276,26,0.6341463414634146,0.28888888888888886,108.99048880588748,108.99048880588748,13.235609272974882,7,630.0,1.2085768330143765,0.00026225001784041524,438975,244788,3.043484822370052,0.05858419313244918,0,True,1.0,22,False,35.980846678115974,False,adaptive_rollout_adp,cand_0015;cand_0068;cand_0045;cand_0052;cand_0066;cand_0005;cand_0000,764494050847,cand_0005;cand_0000;cand_0010;cand_0013
required06,test,required06_test_001,202609060001,coverage_only80,3,False,True,0.8333333333333334,6,5,mesh_00007,0.8040270005480213,33,0.8048780487804879,0.36666666666666664,113.23760412549144,696.5709374588248,13.732367596601705,10,900.0,0.6511388749349862,0.00027604197384789586,183342,107233,4.047226057779389,0.0585962290483111,0,True,1.0,22,False,41.514324979658845,False,adaptive_rollout_adp,cand_0005;cand_0066;cand_0052;cand_0055;cand_0009;cand_0016;cand_0021;cand_0068;cand_0045;cand_0062,1099502059063,cand_0005;cand_0010;cand_0013;cand_0000
required06,test,required06_test_002,202609060002,incumbent,3,False,False,0.3333333333333333,6,2,mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.1587835328069606,9,0.21951219512195122,0.1,40.48636682821154,873.8197001615449,4.903459065925027,5,450.0,0.00037762499414384365,0.0003774160286411643,129,108,1.9085174912558591,0.0384879681927742,0,True,1.0,24,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_002,202609060002,rollout,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.0004261659923940897,0.0004065409884788096,0,0,nan,nan,0,True,1.0,24,False,40.48636682821154,False,no_candidate,,0,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_002,202609060002,local_search,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.0003749169991351664,0.0003560830373317003,0,0,nan,nan,0,True,1.0,24,False,40.48636682821154,False,no_candidate,,0,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_002,202609060002,adaptive_rollout_adp,3,True,True,1.0,6,6,,0.6716093647336512,25,0.6097560975609756,0.2777777777777778,96.73112628412977,96.73112628412977,11.7416937124608,7,630.0,1.0233739580144174,0.00035433302400633693,353815,184040,2.80753987333066,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0015;cand_0052;cand_0045,1108091434591,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_002,202609060002,coverage_only80,3,False,True,0.5,6,3,mesh_00001;mesh_00007;mesh_00052,0.8059312376803814,30,0.7317073170731707,0.3333333333333333,77.88744677219192,827.8874467721919,9.435912768033317,9,810.0,0.42868775001261383,0.000752124993596226,152071,84443,1.149157587355644,0.048074778454512024,0,True,1.0,24,False,116.853588184366,False,adaptive_rollout_adp,cand_0016;cand_0021;cand_0068;cand_0066;cand_0052;cand_0055;cand_0051;cand_0063;cand_0062,1099443338772,cand_0014;cand_0021;cand_0068;cand_0051;cand_0055;cand_0052;cand_0066;cand_0062;cand_0063;cand_0045;cand_0009
required06,test,required06_test_003,202609060003,incumbent,3,False,False,0.8333333333333334,6,5,mesh_00007,0.7375382659827665,33,0.8048780487804879,0.36666666666666664,132.18072859668735,715.5140619300207,16.02876412839787,12,1080.0,0.0011114579974673688,0.0011110830237157643,195,130,1.149157587355644,0.059201291408881127,0,False,0.8333333333333334,21,False,132.18072859668735,False,deterministic_base,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0015;cand_0052;cand_0045;cand_0051;cand_0055;cand_0063;cand_0062,1443108452311,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0015;cand_0052;cand_0045;cand_0051;cand_0055;cand_0063;cand_0062
required06,test,required06_test_003,202609060003,rollout,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.0005840840167365968,0.0005587500054389238,0,0,nan,nan,0,False,0.8333333333333334,21,False,132.18072859668735,False,no_candidate,,0,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0015;cand_0052;cand_0045;cand_0051;cand_0055;cand_0063;cand_0062
required06,test,required06_test_003,202609060003,local_search,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.0005562080186791718,0.0005397920031100512,0,0,nan,nan,0,False,0.8333333333333334,21,False,132.18072859668735,False,no_candidate,,0,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0015;cand_0052;cand_0045;cand_0051;cand_0055;cand_0063;cand_0062
required06,test,required06_test_003,202609060003,adaptive_rollout_adp,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.1774800829589367,0.0005359579809010029,67464,41237,nan,nan,0,False,0.8333333333333334,21,False,132.18072859668735,False,adaptive_rollout_adp,,0,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0015;cand_0052;cand_0045;cand_0051;cand_0055;cand_0063;cand_0062
required06,test,required06_test_003,202609060003,coverage_only80,3,False,True,0.5,6,3,mesh_00007;mesh_00052;mesh_00055,0.8117599491555193,34,0.8292682926829268,0.37777777777777777,109.11734588986285,859.1173458898629,13.219009002344405,12,1080.0,0.25072816701140255,0.00045779196079820395,80848,38680,1.149157587355644,0.04253615042051259,0,False,0.8333333333333334,21,False,134.29759682161526,False,adaptive_rollout_adp,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0015;cand_0009;cand_0055;cand_0051;cand_0063;cand_0062,1442772942839,cand_0005;cand_0010;cand_0013;cand_0070;cand_0009;cand_0015;cand_0021;cand_0055;cand_0051;cand_0062;cand_0063;cand_0068
required06,test,required06_test_004,202609060004,incumbent,3,False,False,0.8333333333333334,6,5,mesh_00007,0.784890231545079,32,0.7804878048780488,0.35555555555555557,146.10644634213463,729.4397796754679,17.715863483992262,14,1260.0,0.000885666988324374,0.0008854169864207506,189,104,0.3126404740316717,0.059201291408881127,0,False,0.8333333333333334,20,False,146.10644634213463,False,deterministic_base,cand_0005;cand_0010;cand_0013;cand_0070;cand_0009;cand_0015;cand_0052;cand_0045;cand_0055;cand_0066;cand_0016;cand_0024;cand_0025;cand_0023,1898362927091,cand_0005;cand_0010;cand_0013;cand_0070;cand_0009;cand_0015;cand_0052;cand_0045;cand_0055;cand_0066;cand_0016;cand_0024;cand_0025;cand_0023
required06,test,required06_test_004,202609060004,rollout,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.0008651249809190631,0.0008396250195801258,0,0,nan,nan,0,False,0.8333333333333334,20,False,146.10644634213463,False,no_candidate,,0,cand_0005;cand_0010;cand_0013;cand_0070;cand_0009;cand_0015;cand_0052;cand_0045;cand_0055;cand_0066;cand_0016;cand_0024;cand_0025;cand_0023
required06,test,required06_test_004,202609060004,local_search,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.0006839999696239829,0.0006629159906879067,0,0,nan,nan,0,False,0.8333333333333334,20,False,146.10644634213463,False,no_candidate,,0,cand_0005;cand_0010;cand_0013;cand_0070;cand_0009;cand_0015;cand_0052;cand_0045;cand_0055;cand_0066;cand_0016;cand_0024;cand_0025;cand_0023
required06,test,required06_test_004,202609060004,adaptive_rollout_adp,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.22346174996346235,0.0009416249813511968,75785,44577,nan,nan,0,False,0.8333333333333334,20,False,146.10644634213463,False,adaptive_rollout_adp,,0,cand_0005;cand_0010;cand_0013;cand_0070;cand_0009;cand_0015;cand_0052;cand_0045;cand_0055;cand_0066;cand_0016;cand_0024;cand_0025;cand_0023
required06,test,required06_test_004,202609060004,coverage_only80,3,False,True,0.8333333333333334,6,5,mesh_00007,0.811127894313487,31,0.7560975609756098,0.34444444444444444,109.91449199444968,693.247825327783,13.328619908099817,10,900.0,0.2363033759756945,0.00044916698243469,73032,41343,0.3126404740316717,0.05278198759371104,0,False,0.8333333333333334,20,False,119.83214540183761,False,adaptive_rollout_adp,cand_0005;cand_0010;cand_0070;cand_0009;cand_0014;cand_0016;cand_0066;cand_0052;cand_0063;cand_0045,1881190266867,cand_0005;cand_0010;cand_0013;cand_0070;cand_0009;cand_0015;cand_0021;cand_0055;cand_0045;cand_0063
required06,test,required06_test_005,202609060005,incumbent,3,False,False,0.3333333333333333,6,2,mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.20448128492774495,9,0.21951219512195122,0.1,40.48636682821154,873.8197001615449,4.903459065925027,5,450.0,0.00039129192009568214,0.00039116694824770093,123,103,1.9085174912558591,0.0384879681927742,0,True,1.0,23,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_005,202609060005,rollout,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.00035641598515212536,0.0003382079885341227,0,0,nan,nan,0,True,1.0,23,False,40.48636682821154,False,no_candidate,,0,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_005,202609060005,local_search,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.00033725000685080886,0.00032295798882842064,0,0,nan,nan,0,True,1.0,23,False,40.48636682821154,False,no_candidate,,0,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_005,202609060005,adaptive_rollout_adp,3,True,True,1.0,6,6,,0.6136530002039179,25,0.6097560975609756,0.2777777777777778,96.73112628412977,96.73112628412977,11.7416937124608,7,630.0,0.6820778749533929,0.0003233329625800252,247645,138769,2.80753987333066,0.059201291408881127,0,True,1.0,23,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0015;cand_0052;cand_0045,1108091434591,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_005,202609060005,coverage_only80,3,False,True,0.6666666666666666,6,4,mesh_00007;mesh_00052,0.8182388578420045,33,0.8048780487804879,0.36666666666666664,109.49001268907647,776.1566793557431,13.277929198153158,10,900.0,0.4513807909679599,0.0004923749947920442,156746,98876,1.7220589665880237,0.0594130724659107,0,True,1.0,23,False,124.79783441094723,False,adaptive_rollout_adp,cand_0005;cand_0066;cand_0052;cand_0051;cand_0055;cand_0015;cand_0021;cand_0068;cand_0070;cand_0013,1898299523031,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0015;cand_0021;cand_0055;cand_0051;cand_0066;cand_0062
required06,test,required06_test_006,202609060006,incumbent,3,False,False,0.3333333333333333,6,2,mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.17645213792347217,9,0.21951219512195122,0.1,40.48636682821154,873.8197001615449,4.903459065925027,5,450.0,0.00041974999476224184,0.0004196250229142606,129,108,1.9085174912558591,0.0384879681927742,0,True,1.0,24,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_006,202609060006,rollout,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.00036037503741681576,0.00034187501296401024,0,0,nan,nan,0,True,1.0,24,False,40.48636682821154,False,no_candidate,,0,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_006,202609060006,local_search,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.0003733739722520113,0.0003547910018824041,0,0,nan,nan,0,True,1.0,24,False,40.48636682821154,False,no_candidate,,0,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_006,202609060006,adaptive_rollout_adp,3,True,True,1.0,6,6,,0.6372666896600039,25,0.6097560975609756,0.2777777777777778,96.73112628412977,96.73112628412977,11.7416937124608,7,630.0,0.9711088329786435,0.0003399999695830047,353815,184040,2.80753987333066,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0015;cand_0052;cand_0045,1108091434591,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_006,202609060006,coverage_only80,3,False,True,0.5,6,3,mesh_00007;mesh_00052;mesh_00055,0.8039420689739198,31,0.7560975609756098,0.34444444444444444,93.63580923428877,843.6358092342888,11.352427500044183,9,810.0,0.6944302929914556,0.0005035840440541506,238947,135993,0.8473828811905011,0.0585962290483111,0,True,1.0,24,False,119.25017848476584,False,adaptive_rollout_adp,cand_0005;cand_0066;cand_0055;cand_0051;cand_0062;cand_0063;cand_0068;cand_0021;cand_0016,1099174903319,cand_0014;cand_0016;cand_0068;cand_0055;cand_0051;cand_0062;cand_0063;cand_0066;cand_0052;cand_0009;cand_0021
required06,test,required06_test_007,202609060007,incumbent,3,False,False,0.3333333333333333,6,2,mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.169595600935789,7,0.17073170731707318,0.07777777777777778,35.671146783826224,869.0044801171596,4.322493677348781,4,360.0,0.000302916974760592,0.00030266697285696864,100,82,9.506295741486179,0.0384879681927742,0,True,1.0,22,False,35.671146783826224,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010,1099511628235,cand_0005;cand_0000;cand_0070;cand_0010
required06,test,required06_test_007,202609060007,rollout,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.00035520800156518817,0.0003222079831175506,0,0,nan,nan,0,True,1.0,22,False,35.671146783826224,False,no_candidate,,0,cand_0005;cand_0000;cand_0070;cand_0010
required06,test,required06_test_007,202609060007,local_search,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.00036870804615318775,0.0003465000190772116,0,0,nan,nan,0,True,1.0,22,False,35.671146783826224,False,no_candidate,,0,cand_0005;cand_0000;cand_0070;cand_0010
required06,test,required06_test_007,202609060007,adaptive_rollout_adp,3,True,True,1.0,6,6,,0.6722419485316053,25,0.6097560975609756,0.2777777777777778,96.73112628412977,96.73112628412977,11.7416937124608,7,630.0,0.7676345829968341,0.0003097499720752239,260782,128406,2.80753987333066,0.059201291408881127,0,True,1.0,22,False,35.671146783826224,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0015;cand_0052;cand_0045,1108091434591,cand_0005;cand_0000;cand_0070;cand_0010
required06,test,required06_test_007,202609060007,coverage_only80,3,False,True,0.5,6,3,mesh_00007;mesh_00052;mesh_00055,0.8128307934494771,33,0.8048780487804879,0.36666666666666664,99.6475451949987,849.6475451949987,12.076748149869768,10,900.0,0.4679507510154508,0.0006317920051515102,164130,78532,2.80753987333066,0.04284761151742663,0,True,1.0,22,False,124.36252683705654,False,adaptive_rollout_adp,cand_0005;cand_0010;cand_0070;cand_0068;cand_0021;cand_0015;cand_0066;cand_0055;cand_0051;cand_0062,2198677618647,cand_0005;cand_0070;cand_0068;cand_0021;cand_0015;cand_0055;cand_0051;cand_0066;cand_0062;cand_0063;cand_0052
required06,test,required06_test_008,202609060008,incumbent,3,False,False,0.3333333333333333,6,2,mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.2300242833877984,9,0.21951219512195122,0.1,40.48636682821154,873.8197001615449,4.903459065925027,5,450.0,0.0003618749906308949,0.00036174996057525277,129,108,1.9085174912558591,0.0384879681927742,0,True,1.0,24,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_008,202609060008,rollout,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.00037791806971654296,0.0003568340325728059,0,0,nan,nan,0,True,1.0,24,False,40.48636682821154,False,no_candidate,,0,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_008,202609060008,local_search,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.0004882500506937504,0.00046370801283046603,0,0,nan,nan,0,True,1.0,24,False,40.48636682821154,False,no_candidate,,0,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_008,202609060008,adaptive_rollout_adp,3,True,True,1.0,6,6,,0.6150121416938992,25,0.6097560975609756,0.2777777777777778,96.73112628412977,96.73112628412977,11.7416937124608,7,630.0,1.0174462919821963,0.00035183399450033903,353815,184040,2.80753987333066,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0015;cand_0052;cand_0045,1108091434591,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_008,202609060008,coverage_only80,3,False,True,0.6666666666666666,6,4,mesh_00007;mesh_00052,0.8142510237317166,34,0.8292682926829268,0.37777777777777777,101.39822542633242,768.0648920929991,12.28466871659884,11,990.0,0.5152588739874773,0.0003549579996615648,179801,92233,1.7781803100982474,0.04253615042051259,0,True,1.0,24,False,49.024232383233354,False,adaptive_rollout_adp,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0016;cand_0066;cand_0052;cand_0055;cand_0051,1898300047319,cand_0005;cand_0070;cand_0013;cand_0000
required06,test,required06_test_009,202609060009,incumbent,3,False,False,0.3333333333333333,6,2,mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.175341963190213,9,0.21951219512195122,0.1,40.48636682821154,873.8197001615449,4.903459065925027,5,450.0,0.0003631250001490116,0.0003630000283010304,129,108,1.9085174912558591,0.0384879681927742,0,True,1.0,24,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_009,202609060009,rollout,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.0003627920523285866,0.00034437503200024366,0,0,nan,nan,0,True,1.0,24,False,40.48636682821154,False,no_candidate,,0,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_009,202609060009,local_search,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.00037395901745185256,0.00035558402305468917,0,0,nan,nan,0,True,1.0,24,False,40.48636682821154,False,no_candidate,,0,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_009,202609060009,adaptive_rollout_adp,3,True,True,1.0,6,6,,0.6480369652351489,25,0.6097560975609756,0.2777777777777778,96.73112628412977,96.73112628412977,11.7416937124608,7,630.0,1.0053189589525573,0.00034070899710059166,353815,184040,2.80753987333066,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0015;cand_0052;cand_0045,1108091434591,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_009,202609060009,coverage_only80,3,False,True,0.5,6,3,mesh_00001;mesh_00007;mesh_00052,0.805175596455319,31,0.7560975609756098,0.34444444444444444,80.65579730064728,830.6557973006472,9.766913787491086,10,900.0,0.45048087602481246,0.00046545901568606496,168820,97499,1.149157587355644,0.048074778454512024,0,True,1.0,24,False,134.4680929467134,False,adaptive_rollout_adp,cand_0016;cand_0021;cand_0068;cand_0009;cand_0066;cand_0052;cand_0055;cand_0051;cand_0063;cand_0062,1099443338804,cand_0015;cand_0055;cand_0051;cand_0062;cand_0063;cand_0068;cand_0066;cand_0052;cand_0009;cand_0021;cand_0016
required06,test,required06_test_010,202609060010,incumbent,3,False,False,0.3333333333333333,6,2,mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.2159402408173211,9,0.21951219512195122,0.1,40.48636682821154,873.8197001615449,4.903459065925027,5,450.0,0.00033541704760864377,0.00033529201755300164,99,80,1.9085174912558591,0.0384879681927742,0,True,1.0,19,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_010,202609060010,rollout,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.0003399989800527692,0.0003199159982614219,0,0,nan,nan,0,True,1.0,19,False,40.48636682821154,False,no_candidate,,0,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_010,202609060010,local_search,3,False,False,0.0,6,0,mesh_00001;mesh_00007;mesh_00015;mesh_00033;mesh_00052;mesh_00055,0.0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.0003452500095590949,0.00032649998320266604,0,0,nan,nan,0,True,1.0,19,False,40.48636682821154,False,no_candidate,,0,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
required06,test,required06_test_010,202609060010,adaptive_rollout_adp,3,True,True,1.0,6,6,,0.6079701204086605,25,0.6097560975609756,0.2777777777777778,96.73112628412977,96.73112628412977,11.7416937124608,7,630.0,0.27049958397401497,0.0003124999930150807,91091,54902,2.80753987333066,0.059201291408881127,0,True,1.0,19,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0015;cand_0052;cand_0045,1108091434591,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013
