scenario_id,split,scenario_seed,method,action,candidate_id,sample,time,rx,ry,rz,vx,vy,vz,ax,ay,az
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,10,633.0,23.013830318482242,41.623269413834606,-53.688224859518634,-0.1521366549635815,-0.6755603390211552,-0.17627155750734716,-0.0017499191316630164,-0.009815345781297459,-0.0025995993457162032
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,11,636.0,22.545087884033087,39.56370464096648,-54.225899601364304,-0.16038399312331159,-0.6974735121363462,-0.18217792628080545,-0.0012831778413744674,-0.007657937411375845,-0.002037852228458018
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,12,639.0,22.053560178734678,37.44817376778047,-54.77876235328715,-0.16731950941638,-0.7128725567165487,-0.18639688783855296,-0.0008018468017356997,-0.0055037468968012135,-0.0014760816353388446
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,13,642.0,21.54331419073499,35.296190598957374,-55.34175073935786,-0.17285553600477188,-0.7217766258955778,-0.18892834256570376,-0.0003059315576338308,-0.003352873256984126,-0.0009142940379016935
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,14,645.0,21.018679759729412,33.12721014204394,-55.9098021430849,-0.17690450686573048,-0.7242057645138011,-0.18977222970246718,0.00020456217803538693,-0.0012054154731250641,-0.00035249590788546947
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,15,648.0,20.48424926622266,30.96062593355897,-56.47785382398146,-0.17937896131964653,-0.7201809082969708,-0.1889285273452117,0.0007296285244333893,0.000938527512925847,0.0002093062828495921
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,16,651.0,19.944877310210302,28.815767367603947,-57.040843034134674,-0.18019154755571817,-0.7097238830076944,-0.1863972524468577,0.0012692614328465445,0.0030788567998085705,0.0007711060623964774
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,17,654.0,19.40568037928679,26.711897027060335,-57.59370713477494,-0.17925502615531128,-0.6928574035695642,-0.18217846081659878,0.0018234546867558295,0.005215473527792582,0.0013328969588759449
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,18,657.0,18.872036506186905,24.668208017455427,-58.13138371284344,-0.17648227361295096,-0.6696050731639591,-0.17627224711895187,0.002392201901908443,0.007348278879915633,0.0018946725005110918
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,19,660.0,18.3495849157679,22.703821303578778,-58.64881069755579,-0.17178628585487463,-0.6399913822995403,-0.16867874487213602,0.002975496526391364,0.009477174083122193,0.0024564262157018976
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,20,663.0,17.844225661439705,20.83778304893108,-59.14092647695983,-0.1650801817550768,-0.6040417078544553,-0.15939812644578003,0.003573331840706813,0.011602060409401246,0.0030181516330997802
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,21,666.0,17.36211925105087,19.08906195808734,-59.60267001448549,-0.15627720664877678,-0.5617823120912723,-0.14843060305795872,0.00418570095784967,0.013722839176923669,0.0035798422816821452
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,22,669.0,16.909686262238054,17.47654662205613,-60.02898096548481,-0.14529073584323923,-0.5132403416446625,-0.13577642477155819,0.004812596823386808,0.015839411751179002,0.0041414916908269345
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,23,672.0,16.49360694724709,16.01904286671667,-60.41479979376004,-0.13203427812587848,-0.45844382648185106,-0.12143588048996985,0.005454012215538362,0.01795167954611174,0.00470309339038716
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,24,675.0,16.120820827233928,14.735271104415336,-60.755067888077754,-0.11642147926957741,-0.3974216788358562,-0.10540929795211351,0.006109939745260917,0.020059544025257003,0.005264640910765448
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,25,678.0,15.79852627605387,13.643863688803268,-61.04472767866713,-0.0983661255351513,-0.33020369211153777,-0.08769704372678938,0.006780371856332642,0.0221629067028757,0.0058261277829885615
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,26,681.0,15.534180093547794,12.763362272996599,-61.27872275370019,-0.07778214717088763,-0.2568205397644771,-0.06829952320635932,0.00746530082544032,0.024261669145089065,0.006387547538781923
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,27,684.0,15.335497068334227,12.112215171140743,-61.45199797575212,-0.05458362190909263,-0.177303774152709,-0.047217180599757186,0.008164718762268337,0.026355732971012576,0.006948893710644129
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,28,687.0,15.210449530116355,11.708774723460206,-61.55949959823963,-0.028684778459575296,-0.0916858253613293,-0.024450498924828586,0.008878617609589561,0.028444999853889336,0.007510159831921463
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,29,690.0,15.167266891513265,11.571294664875216,-61.596175381835266,2.7755575615628914e-17,-8.326672684688674e-17,-1.734723475976807e-17,0.009606989143358174,0.03052937152222276,0.008071339436882376
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,30,693.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,31,696.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,32,699.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,33,702.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,34,705.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
