scenario_id,split,scenario_seed,method,action,candidate_id,sample,time,boresight_x,boresight_y,boresight_z
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,11,216.0,0.8990378446381185,-0.1773274377003497,-0.40035725764256463
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,12,219.0,0.8863571458600801,-0.2004166598129306,-0.4173777335366619
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,13,222.0,0.8720961166027048,-0.22436271716935624,-0.43486749079560405
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,14,225.0,0.8562647387106593,-0.24890771072175089,-0.45260981958417934
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,15,228.0,0.8389287618348434,-0.2737650853544155,-0.47037347991478645
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,16,231.0,0.8202179103709182,-0.29862547026351066,-0.48791946878215625
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,17,234.0,0.8003310570654781,-0.32316513277353875,-0.5050094019480383
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,18,237.0,0.77953739620603,-0.34705638344757667,-0.5214147242115544
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,19,240.0,0.7581730797645359,-0.3699788748445382,-0.5369257055581602
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,20,243.0,0.7366333815190361,-0.3916304744303985,-0.5513590778514952
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,21,246.0,0.7153611021947169,-0.41173634441537244,-0.5645632614280047
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,22,249.0,0.6948324663941007,-0.4300550552073664,-0.5764204135310266
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,23,252.0,0.6755420511240946,-0.4463809553934422,-0.5868449367806533
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,24,255.0,0.6579882518440361,-0.460542525829423,-0.5957785178553224
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,25,258.0,0.6426604456150917,-0.47239694443097285,-0.6031821271673192
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,26,261.0,0.6300284343148591,-0.48182148791454693,-0.6090256363557937
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,27,264.0,0.6205340608696156,-0.48870265349779174,-0.6132757909496195
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,28,267.0,0.6145841988864129,-0.4929240133685169,-0.6158832515370264
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,29,270.0,0.6125437009629929,-0.4943538831034133,-0.6167693674876665
